term		index		tf-idf
一下		8		0.00798104428361
一下下		9		0.0846061886916
一下子		10		0.0137231164833
一丝		13		0.021792693898
一个		16		0.0
一些		33		0.022034980176
一伙		43		0.0448718808257
一会		44		0.0584432633173
一共		51		0.0497289646037
一切		60		0.030099740027
一副		67		0.00961465911288
一半		76		0.0193126659242
一句		83		0.0144255868611
一块		104		0.0253564459408
一夜		112		0.0178740506307
一天		115		0.0154699248643
一定		126		0.00831156935213
一家		127		0.0199125952335
一家人		129		0.0125425463823
一把		165		0.0216059735383
一时		187		0.0367522605471
一条		200		0.0355375871075
一样		209		0.000676927899907
一模一样		216		0.0124758222733
一点		234		0.0014767808032
一生		244		0.00961465911288
一直		259		0.0132370038222
一看		260		0.00552998052699
一种		265		0.0251028703911
一起		312		0.0212812220974
一部		330		0.0159621948867
七七		353		0.0204303589588
七年		368		0.0204303589588
丈夫		401		0.0254944179219
上天		484		0.0399209935591
下去		544		0.00445956567966
下来		556		0.00788953259201
下面		584		0.0104596323106
不会		605		0.00403711078037
不作		609		0.0227849036869
不光		620		0.0364082831413
不全是		624		0.0282020628972
不变		647		0.0180368654848
不够		679		0.00559413378143
不好		689		0.0050808608491
不小		704		0.0180368654848
不少		705		0.008277294332
不带		712		0.0331526430691
不幸		716		0.0191170619957
不弃		718		0.0187353630121
不得不		723		0.0379652705642
不怎么		732		0.00680257038418
不想		739		0.00540642094148
不是		769		0.000163493626601
不然		799		0.00712538717197
不用		807		0.0222978283983
不离		830		0.0191170619957
不管		835		0.014943173173
不能		851		0.00401249433638
不至于		858		0.0134836663734
不行		863		0.0141965005039
不要		865		0.00586170708484
不该		883		0.0110082227402
不错		914		0.00125240195206
丑死		944		0.0286426120049
世界		974		0.0184162963509
世界观		976		0.0249113840461
东东		984		0.0316856341163
东西		1002		0.00822379480304
两个		1018		0.0102298727341
两集		1065		0.010904742378
严重		1073		0.0212088526703
个人		1080		0.0222340072954
个性		1086		0.0198250651783
个赞		1090		0.0164477863617
丫头		1092		0.0137231164833
为了		1162		0.00653447531337
为什么		1165		0.000952599620709
主人公		1181		0.0183761302736
主动		1185		0.0164477863617
主叫		1187		0.156146956441
主演		1204		0.0106829379164
之前		1250		0.007190870598
之后		1253		0.00437095461466
之所以		1269		0.0331526430691
之间		1287		0.00953215521944
也好		1334		0.00693500931295
也罢		1336		0.0212108066454
也许		1337		0.00851541011875
习惯		1339		0.00869136452187
书包		1350		0.0273868276794
乱伦		1375		0.0214948204217
了解		1398		0.0161606709414
二人		1432		0.0206795852039
产生		1577		0.0475284511745
亲近		1623		0.0291431828883
人家		1665		0.00257143397079
人心		1675		0.0360843616098
人才		1682		0.00814528496841
人民币		1702		0.0172630215795
人物		1709		0.00421462528601
人生		1714		0.0270015556437
人能		1724		0.015616672864
什么		1749		0.000137678843453
什么样		1751		0.0100447802554
从而		1796		0.0260244927402
他们		1804		0.000947293706611
他俩		1806		0.0304036924677
付出		1825		0.057203148083
以前		1863		0.00270319161361
以及		1864		0.0148852631535
以后		1865		0.0100572311099
休息		1904		0.0187353630121
优酷		1919		0.00232678805816
传统		1964		0.0155066663706
伤害		1978		0.0122799168492
伦理		1986		0.023970264055
估计		1994		0.00437095461466
似的		2007		0.00445956567966
但是		2010		0.00267499622425
何须		2072		0.0282020628972
作业		2080		0.0976908307646
你们		2101		0.000739544965658
使用		2131		0.0135624441788
依旧		2145		0.0128169833799
倒影		2248		0.0520489854804
假装		2298		0.0371062096893
做事		2318		0.0126782229704
做作		2320		0.00779632169439
做出		2322		0.0168418066314
偶像剧		2358		0.03535889705
偶尔		2359		0.0172630215795
偷情		2368		0.0448718808257
偷看		2369		0.0244227076911
傻子		2396		0.00848081968513
傻得		2399		0.0302562915824
儒雅		2415		0.0244227076911
儿媳		2419		0.0206795852039
允许		2426		0.0152924270132
公婆		2595		0.026667739255
公平		2604		0.0146914311528
兴趣		2673		0.0134058921344
其他		2686		0.0100126133397
其他人		2687		0.0120901027462
其实		2690		0.0137143145109
内个		2712		0.0193172502647
再也		2735		0.0116688877981
再就是		2741		0.0282020628972
再见		2755		0.0158428170582
再说		2756		0.0155926433888
冠军		2815		0.0182041415706
冻死		2882		0.0260244927402
几个		2911		0.00920665505042
几次		2950		0.0206363857827
几集		2970		0.0193389988739
出来		3032		0.000984520535469
出水		3034		0.0302562915824
出现		3040		0.00901530553389
出轨		3055		0.117531449222
分明		3097		0.0158428170582
创意		3163		0.0321553224227
初恋		3174		0.0620387556117
别人		3196		0.00961165096657
别的		3217		0.017372220721
到位		3229		0.00785830390396
到底		3236		0.00310437549867
到来		3239		0.04794052811
前后		3283		0.0541105964545
前提		3291		0.0254426054876
剧情		3325		0.00749742197997
剧挺		3330		0.023970264055
剧是		3332		0.0142321774822
力挺		3367		0.0153986069974
办法		3377		0.00746623075441
功劳		3379		0.0204303589588
加入		3389		0.015616672864
努力		3426		0.0101799561509
勾引		3453		0.0149845368075
匹诺		3505		0.0742124193786
区别		3508		0.0330246682205
卑鄙		3633		0.0163219015884
却是		3740		0.0119060125621
厉害		3759		0.00304745018925
压力		3761		0.0143213060024
原本		3793		0.0452563542675
原来		3794		0.00720836196027
及时		3841		0.0231550288372
反应		3879		0.0243054413636
反省		3891		0.0244227076911
发光		3908		0.0360737309697
发型		3916		0.00669864965887
发现		3934		0.017163584665
受伤		3976		0.0112205987692
受到		3978		0.0153986069974
变态		4011		0.0265076187898
变成		4015		0.00438857423787
只会		4092		0.00887254087922
只是		4098		0.00789722981048
只有		4099		0.00179661570944
只能		4105		0.00658627232908
只要		4107		0.00555129013049
可以		4131		0.000899358491874
可怕		4143		0.00851541011875
可怜		4144		0.0113528124673
可惜		4149		0.0102830861679
可爱		4158		0.00619140448884
可笑		4164		0.0107527379653
可能		4168		0.01433100254
吃药		4239		0.0191170619957
合作		4270		0.0360843616098
同意		4313		0.00281126984396
同感		4314		0.00223930167591
同时		4315		0.0245598336984
同样		4317		0.0196518652473
同步		4320		0.0448718808257
同母异父		4321		0.0302562915824
名字		4345		0.0196704425868
后妈		4366		0.0413591704078
后来		4373		0.0279695981938
后面		4387		0.00445381067243
吐槽		4391		0.0107028993603
君子		4418		0.0191170619957
含义		4426		0.0683547110606
听不见		4435		0.0224359404128
吸引		4472		0.0407198246037
告诉		4500		0.0414641010479
周围		4511		0.0180368654848
呵呵		4534		0.00189458741322
命中注定		4543		0.0442116989457
哈哈		4604		0.00104068347118
哈哈哈		4605		0.0083679968736
哈哈哈哈		4606		0.00920814817546
哎哟		4615		0.0167076211155
哪有		4645		0.00737921937374
哪里		4654		0.00868076498929
唯独		4698		0.0231550288372
唯美		4699		0.0167076211155
啊啊啊		4713		0.0190447662714
啥子		4717		0.0160776612114
善良		4734		0.0412901309514
喜欢		4751		0.000318382325485
嘻嘻		4799		0.0306770644921
回事		4850		0.0161985601166
回归		4862		0.0174101418358
回来		4869		0.0093552630925
因为		4880		0.00295817986263
因此		4882		0.0408607179175
围绕		4902		0.0212108066454
固执		4906		0.0206795852039
国产		4909		0.0294777978709
国家级		4926		0.0302562915824
土豆		4974		0.0053208780611
在意		4996		0.0284643549645
坚持		5078		0.0111134873341
基因		5111		0.0683547110606
堕落		5123		0.0199604967795
声音		5151		0.00641058022732
处理		5161		0.0126782229704
复杂		5174		0.0130312227373
