term		index		tf-idf
一个		16		0.0
一个月		25		0.0162989157241
一二		31		0.0103969640958
一分钟		58		0.0072491335119
一只		84		0.00595864973245
一场		103		0.0293327908224
一大堆		114		0.00931049999257
一套		120		0.014018006007
一家人		129		0.0068213622175
一本		196		0.0102915470421
一样		209		0.00116581639981
一梦		213		0.0164551214682
一点		234		0.00133859803629
一版		238		0.0120224396054
一生		244		0.00522900776346
一直		259		0.000799894260291
一碗		263		0.0247834971307
一笑		270		0.00867948713973
一级		281		0.00901516246975
一般		296		0.00366268599753
一起		312		0.000642997752221
一部		330		0.0019291477502
三位		408		0.0531299244716
三天		437		0.0455522710627
三角恋		466		0.0123917485654
三部		468		0.0394393856047
上映		501		0.00867948713973
上面		534		0.00451986522842
不会		605		0.000313659194252
不到		634		0.00401271694964
不卡		639		0.00746342452576
不同		662		0.00345254849973
不好		689		0.0101319754084
不如		693		0.0035022744157
不想		739		0.00441048664498
不是		769		0.000107636720755
不用		807		0.00970147907975
不看		819		0.00580999956896
不管		835		0.00270898730833
不能		851		0.000484939225254
不行		863		0.0019302195345
不见		870		0.0120883144929
不过		899		0.000329114730116
不错		914		0.000454085749231
丑女		939		0.00826014672153
专家		956		0.0106184033542
两个		1018		0.000927266086049
两部		1063		0.0115879402353
两集		1065		0.00593062966496
严肃		1071		0.00999400256783
个人感觉		1081		0.0528582837594
个人观点		1082		0.0743504913921
中间		1147		0.00425690267438
为了		1162		0.00177691282356
为什么		1165		0.000329686492978
为重		1176		0.0148945410202
主人		1180		0.0297013954886
主演		1204		0.00580999956896
主角		1212		0.0107459875811
义父		1238		0.0329102429364
之前		1250		0.00391081137059
之类		1282		0.0263011887904
也许		1337		0.00926234515385
习惯		1339		0.00945373351803
乱乱的		1374		0.0153379130871
了解		1398		0.0175782152697
事件		1412		0.0349758485685
事情		1421		0.0030075232796
事迹		1427		0.014503459141
交手		1562		0.0158497485752
人活		1704		0.0135482515861
人物		1709		0.00458431403171
人物性格		1711		0.0106184033542
人间		1740		0.0088097139599
什么		1749		5.61582890898e-05
什麼		1753		0.00874396214214
今年		1768		0.0341068110875
仔细		1801		0.00461236029831
他们		1804		0.000515193111684
他帅		1816		0.0227761355314
以前		1863		0.00514553185787
任泉		1886		0.0424608734374
优酷		1919		0.00506176773496
传说		1965		0.00576730042974
伤口		1975		0.0415878563832
似的		2007		0.00485073953987
但是		2010		0.00193975690102
作品		2085		0.00453815925978
你们		2101		0.00120662198882
你好		2108		0.00417368131817
你妹		2109		0.00604415724644
佣人		2120		0.0283072489583
使用		2131		0.00737604163285
假如		2286		0.00946864218
偶像		2357		0.0108296210863
儿子		2421		0.00504780790559
先入为主		2446		0.0461426541766
光头		2469		0.0090865707766
兔子		2501		0.00843342211983
全是		2531		0.0142951683598
八集		2580		0.0158497485752
公公		2589		0.0176194279198
公孙		2597		0.0132824811179
关系		2663		0.00533391379061
兴趣		2673		0.0874907949086
其他		2686		0.0108908765816
其他人		2687		0.0131505943952
其实		2690		0.00186465937601
内力		2714		0.014503459141
冰冰		2831		0.063710420125
冰火		2845		0.0297890820404
冻死		2882		0.0141536244791
几个		2911		0.00125177788856
几乎		2912		0.00511794863821
几十岁		2923		0.0148945410202
几部		2968		0.00563707360957
凶手		2987		0.00963469469468
出山		3023		0.0141536244791
出来		3032		0.000267719607259
出现		3040		0.0065373928253
出生		3041		0.00671366548067
分钟		3105		0.00527155918613
利索		3192		0.0153379130871
别扭		3206		0.0086157109278
到位		3229		0.00427380020852
到处		3231		0.00604415724644
制片人		3251		0.0132824811179
剧情		3325		0.0059309552638
剧组		3341		0.00593062966496
力量		3369		0.00783794598014
功夫		3381		0.0172225297547
加上		3387		0.0297932486622
包拯		3473		0.322998579237
包青天		3477		0.0963469469468
十几岁		3546		0.012807335045
千年		3583		0.00843342211983
卧槽		3712		0.00742782477386
卫视		3722		0.0100902515763
厉害		3759		0.00165737968567
