term		index		tf-idf
一下		8		0.00307653001
一个		16		0.0
一副		67		0.00741251050502
一句		83		0.00370717993893
一块		104		0.00977439343922
一夜		112		0.0137801649036
一定		126		0.00427192092218
一对		132		0.00587013280625
一幕		145		0.0124884299714
一早		186		0.0224682068052
一有		193		0.0196152123791
一样		209		0.00086980639152
一楼		215		0.0242523707439
一点		234		0.00113853783986
一看		260		0.00426338971228
一等		273		0.0233263682638
一般		296		0.00259606599009
一起		312		0.000911497517052
一身		316		0.0216758765847
七集		373		0.0411194812114
三个		405		0.0297050548689
三天		437		0.0161434397812
三观		464		0.0118716987041
下去		544		0.0137525738813
下巴		552		0.0117898382617
下毒		561		0.0357031679407
下跪		572		0.0864859804428
下载		575		0.0105294984548
下面		584		0.0080639504189
不了		597		0.00788748161864
不会		605		0.00133390626534
不卡		639		0.0317398913158
不同		662		0.00489424632378
不好		689		0.00130571224545
不如		693		0.00496473653744
不少		705		0.00638145673901
不想		739		0.00208406515264
不是		769		0.00022555765686
不曾		772		0.0172971960886
不然		799		0.0054933832437
不爱		802		0.0117093772119
不理		804		0.0165716309137
不用		807		0.00687628694065
不看		819		0.00411805497211
不算		833		0.00813807567991
不能		851		0.00206231311796
不能不		852		0.0389530404916
不至于		858		0.0103953574917
不行		863		0.00273623089192
不要		865		0.000645591053554
不让		876		0.0123109684389
不过		899		0.00279926881507
不过如此		900		0.0205597406057
不错		914		0.000321850295373
丑八怪		936		0.01489281303
世家		973		0.0196152123791
世界		974		0.00354955356612
东方		993		0.0139056885236
两次		1050		0.0219448581292
中原		1106		0.0351324651144
中国		1107		0.00160365689667
为了		1162		0.000839635712102
为什么		1165		0.000734415501651
主人		1180		0.0280693031428
主观		1211		0.0196152123791
主角		1212		0.0355442336317
之一		1239		0.00784833149292
之中		1242		0.0153887298891
之后		1253		0.00336982794894
之类		1282		0.00932097670449
也许		1337		0.0065650343105
书生		1354		0.0139056885236
乱讲		1388		0.0200638237466
云中		1503		0.0616792218172
五个		1520		0.0145890394532
亚洲		1551		0.0157509744886
人会		1635		0.0395949951447
人剧		1642		0.0466527365275
人家		1665		0.00264329445245
人心		1675		0.00927319094587
人里		1738		0.0211141284875
人马		1746		0.0161434397812
什么		1749		3.9804292387e-05
仁慈		1757		0.0157509744886
从不		1779		0.0130901233448
他们		1804		0.00109548728704
代表		1849		0.0159819488663
以为		1862		0.00956607362537
以前		1863		0.00833620245823
以及		1864		0.0114759315125
以后		1865		0.00516914365718
伎俩		1900		0.0224682068052
优酷		1919		0.0143508704544
会员		1928		0.031006190165
伤心		1979		0.00770988454746
伦敦		1985		0.0211141284875
估计		1994		0.00673965589789
伴随		1997		0.0205597406057
但是		2010		0.00137487541197
体力		2035		0.0196152123791
体恤		2037		0.0233263682638
何必		2059		0.00813807567991
何时		2062		0.02860737608
佘诗曼		2073		0.04467843909
作为		2081		0.00707285220451
你们		2101		0.00114031808357
佩服		2121		0.00633029474837
保安		2197		0.0145890394532
做作		2320		0.00601064642872
做饭		2342		0.0144442016625
像是		2410		0.036350593124
兄妹		2435		0.0249768599428
先进		2464		0.0120398186039
先锋		2465		0.01489281303
公主		2582		0.00615548421943
公公		2589		0.0374652899142
公司		2593		0.00899623713849
关系		2663		0.00378061133147
兴趣		2673		0.0206707934433
其他		2686		0.00514621133502
其实		2690		0.00198247083934
具备		2695		0.0181553575471
内地		2718		0.0908675640506
内奸		2720		0.0140346515714
内容		2721		0.00817558071337
冲着		2856		0.00582421188791
准时		2888		0.0233263682638
几个		2911		0.00532346699525
几集		2970		0.00496986010724
出于		2999		0.0181553575471
出场		3015		0.00741251050502
出来		3032		0.00113853783986
出演		3035		0.0205523803903
出现		3040		0.0023168111038
出镜		3060		0.0178515839704
刘诗		3140		0.158886218287
判刑		3181		0.0211141284875
利用		3190		0.0198715743955
别人		3196		0.00211719752765
别太		3201		0.0155663682083
别的		3217		0.00446442482872
剧情		3325		0.00210189342732
剧透		3349		0.0991617747245
剧都		3350		0.0207907149834
剧集		3352		0.010904703338
办公		3373		0.0211141284875
办案		3376		0.01489281303
动作		3407		0.00716308225442
勿忘		3459		0.0184800971132
十一郎		3520		0.0170427094207
十九		3528		0.0184800971132
单纯		3652		0.00828992293847
南瓜		3677		0.0554402913395
历史		3751		0.0318330089333
厉害		3759		0.00234945995236
原来		3794		0.00740980456713
参演		3831		0.0181553575471
反正		3887		0.00613103296031
发个		3904		0.0351324651144
发明		3929		0.0137801649036
发现		3934		0.00132324245862
发觉		3949		0.0140346515714
受够了		3979		0.0205597406057
变坏		4001		0.0125835212216
口头禅		4044		0.0351324651144
古代		4061		0.0407039841734
古董		4076		0.0401276474932
古装		4077		0.0410669349765
古装剧		4078		0.0502327093969
只不过		4090		0.0065650343105
只是		4098		0.00456633185666
只有		4099		0.00831070514098
只要		4107		0.0128394556455
可以		4131		0.000320016350859
可怕		4143		0.0065650343105
可惜		4149		0.0019819601337
可爱		4158		0.0119333016063
台词		4184		0.019205623607
史实		4189		0.0165716309137
右边		4198		0.0114006201971
各类		4262		0.0224682068052
吊炸天		4295		0.0188289127255
同意		4313		0.0368453669656
同爱		4323		0.0449364136104
名字		4345		0.00252751832039
名门		4355		0.117608954606
后宫		4367		0.0294769520592
后来		4373		0.0215634208139
后续		4378		0.0175662325572
后面		4387		0.00171685329709
向往		4396		0.0153887298891
听不懂		4433		0.0112535189503
听到		4436		0.00667324268059
吴奇隆		4459		0.0155663682083
吵架		4469		0.0268450202419
吸引		4472		0.0156966629858
告诉		4500		0.00959013983721
呵呵		4534		0.00109548728704
和亲		4558		0.0217426416303
咖啡		4569		0.0124884299714
哈哈		4604		0.000802324562103
哈哈哈		4605		0.00322569235182
哪个		4630		0.00311891222185
哪位		4633		0.0263966634298
哪怕		4643		0.0123952218406
哪样		4648		0.0425017435653
哪里		4654		0.0044616774531
唐朝		4685		0.0246076473824
唐诗咏		4686		0.0674046204156
喜剧		4744		0.00825149940432
喜欢		4751		0.000119412877161
嘎嘎		4782		0.0231049349113
噼里啪啦		4806		0.0233263682638
四个		4811		0.0351090963471
四大		4824		0.0442154280888
四大名捕		4825		0.0401276474932
回复		4857		0.0229264764624
回来		4869		0.00721252674029
因为		4880		0.00114031808357
国语		4940		0.00869246356169
国语版		4941		0.0451571483366
地上		5006		0.0203199312076
地位		5011		0.0107071838623
地步		5022		0.0131983317149
地瓜		5029		0.0392304247582
场面		5044		0.0104560919705
坏人		5048		0.0103685763552
坏坏		5050		0.015217552596
坐牢		5063		0.0144442016625
块钱		5073		0.0150523827789
垃圾		5085		0.00317010539079
基本		5115		0.0120212928574
墨镜		5143		0.0294769520592
复仇		5167		0.0140346515714
外套		5200		0.0172971960886
多久		5226		0.00993578719774
多人		5231		0.0112897627355
多大		5242		0.01489281303
多少		5247		0.0124425263987
多年		5253		0.0124592189609
大力		5334		0.0535547519111
大多数		5367		0.0125835212216
大夫		5371		0.0451571483366
大白天		5468		0.0170427094207
天天		5563		0.00934886193323
天机		5587		0.117691274275
天龙八部		5630		0.0417170655707
太卡		5653		0.0075753937752
太多		5662		0.00568907753094
太好了		5669		0.0046210444949
太气		5708		0.0157509744886
太监		5729		0.0103953574917
太矮		5731		0.0205597406057
太萌		5752		0.0357031679407
太贱		5757		0.0108379382923
太过分		5763		0.0371856655217
太难		5774		0.046699104625
夫妻		5785		0.00865062455914
失败		5801		0.00738059948926
头像		5804		0.0108379382923
头发		5806		0.00512483235383
夸张		5825		0.0156730403253
奇怪		5837		0.0087592286073
奇葩		5843		0.0155571980114
女主		5870		0.00829993197574
女主角		5895		0.0207944984861
女人		5902		0.00781047169323
女儿		5910		0.00419824186538
