term		index		tf-idf
一一		1		0.00600459431343
一下		8		0.00271830410429
一个		16		0.0
一个个		17		0.00520996338907
一共		51		0.00677497549346
一分钟		58		0.0435823110736
一回		99		0.00751058261077
一声		110		0.00604389085868
一家		127		0.00406927871291
一家人		129		0.00512631491785
一己之私		137		0.0111933812327
一帮		142		0.00532604380959
一年		146		0.00813855742582
一把		165		0.00441533246471
一提		174		0.0111933812327
一来		201		0.0309367598127
一样		209		0.00018444662861
一点		234		0.0012071621234
一生		244		0.00392964625667
一百万		249		0.0103987503083
一直		259		0.0024045108578
一看		260		0.00452036146519
一种		265		0.00256497395036
一类		278		0.00962482721277
一群		286		0.00607928548123
一般		296		0.0013762706971
一起		312		0.000483218580726
一部		330		0.00434931553637
一锅粥		333		0.0247323428864
七爷		372		0.0123661714432
三个		405		0.00262462489577
上面		534		0.00339671927811
下去		544		0.00182268714613
下雨		581		0.00693955902882
下面		584		0.00427499867368
不了		597		0.00418144602915
不会		605		0.000707153097292
不信		612		0.0127655071992
不到		634		0.00301559279572
不可思议		652		0.00751058261077
不在乎		671		0.00845203700226
不好		689		0.00207661921051
不好意思		691		0.00604389085868
不如		693		0.00394798597651
不孝		699		0.00878523508908
不幸		716		0.00781341181501
不怎么		732		0.00834091825787
不怎么样		733		0.00408729524643
不想		739		0.00110484009705
不懂事		744		0.0277582361153
不是		769		8.08899615244e-05
不用		807		0.00364537429226
不直		816		0.0123661714432
不相干		818		0.0123661714432
不管		835		0.00407165654255
不能		851		0.00109330853812
不要		865		0.000684503439212
不让		876		0.00326325008302
不许		879		0.00730537560695
不该		883		0.00899843057889
不轻		897		0.00962482721277
不配		910		0.00427499867368
不错		914		0.000398124434493
不顾		923		0.00667099048708
专辑		963		0.00979698367975
世界		974		0.00188174976272
东北		987		0.00494139484734
东西		1002		0.0100835414186
两个		1018		0.0027873951379
两样		1048		0.00946378559292
严重		1073		0.00866835605148
个性		1086		0.00405139133128
中国		1107		0.00595110525875
中央		1110		0.00855823511659
中是		1132		0.00855823511659
中间		1147		0.00319910055905
