term		index		tf-idf
一下子		10		0.011776195631
一世		12		0.0298802734019
一个		16		0.0
一些		33		0.0141816312786
一女		121		0.0195523723477
一定		126		0.00237746449725
一对		132		0.00653384395228
一年		146		0.00854378148277
一招		169		0.0187009289751
一样		209		0.00135541242181
一梦		213		0.0259637822924
一次性		219		0.0419156368689
一比		227		0.0184453152933
一点		234		0.00126726750909
一点儿		235		0.0162385605824
一生		244		0.00825061178903
一直		259		0.00757269904251
一起		312		0.00608734017019
一趟		313		0.0242009903714
一遍		328		0.0275530667297
一集		338		0.002342730395
一顿		341		0.0255469333265
上去		479		0.011776195631
下去		544		0.00382687984448
下集		580		0.0202081072143
不会		605		0.00296945083607
不值钱		615		0.0195523723477
不假		616		0.0184453152933
不到		634		0.00633148223686
不去		641		0.0105931851831
不够		679		0.00480048492459
不好受		690		0.0205695637127
不忍		728		0.0119177999601
不怎么		732		0.00583747866133
不怕		734		0.00733716720488
不惜		738		0.0195523723477
不是		769		0.000236292244074
不止		780		0.0111204607644
不止一次		781		0.0235014138997
不用		807		0.00382687984448
不知		820		0.00566061659308
不离		830		0.0164048933219
不管		835		0.0042743869647
不能		851		0.0019129084665
不行		863		0.00913681491814
不要		865		0.00143717061952
不要脸		868		0.0125662485683
不让		876		0.00685145884564
不说		885		0.0103748602085
不过		899		0.00259647527319
不通		906		0.0171286686414
不错		914		0.000597067583583
丑爆		946		0.0177457388216
世子		972		0.259637822924
东方		993		0.04643383814
东海		998		0.0202081072143
两个		1018		0.00438927202666
两女		1035		0.0250085921389
两年		1042		0.0368685570911
严厉		1068		0.0500171842778
个人		1080		0.00272566178901
中国		1107		0.0303445854547
中文		1127		0.0493290766204
为了		1162		0.00467284889517
为什么		1165		0.000445883325484
为何		1166		0.00739738673262
为啥		1167		0.00446121212014
为止		1173		0.0173263917758
主人公		1181		0.0157690787881
主从		1182		0.0726029711141
主好		1190		0.0259637822924
主张		1195		0.0259637822924
主演		1204		0.00458366607073
之前		1250		0.00617069009236
之后		1253		0.00375084017537
也许		1337		0.0146146300746
争取		1401		0.0182015950133
事实		1418		0.011706803342
事情		1421		0.00474543319669
二来		1472		0.0242009903714
五星		1535		0.0235014138997
五遍		1546		0.0182015950133
交流		1566		0.0162385605824
亲妈		1602		0.0342573372827
亲姐妹		1603		0.137306062317
人们		1634		0.0188929365565
人像		1638		0.0235014138997
人去		1644		0.0328097866438
人家		1665		0.0029421606022
人民币		1702		0.0148138886346
人气		1703		0.0139004440505
什么		1749		7.38413262731e-05
仁显		1758		0.0654990650157
今生		1772		0.0497300416669
介绍		1777		0.0156789915204
他们		1804		0.00243869882385
他帅		1816		0.0179687103963
付出		1825		0.00981752888796
代价		1842		0.0165766805556
以前		1863		0.00463937084683
以沫		1870		0.0259637822924
任性		1884		0.0101141576081
优酷		1919		0.0119800971149
会演		1937		0.0137966972696
会长		1945		0.0165766805556
传统		1964		0.0133067103954
伤害		1978		0.010537745076
伤感		1980		0.0150695023164
伤疤		1981		0.0385058341216
估计		1994		0.00375084017537
似乎		2002		0.011182461976
但是		2010		0.0011477450799
你们		2101		0.00380774711232
你够		2107		0.0223323556337
你妹		2109		0.00953679881309
佩服		2121		0.0140920689269
使用		2131		0.034914954503
侍卫		2138		0.019869987241
依旧		2145		0.0219972342092
依然		2146		0.0340249018833
侧面		2160		0.047762837067
侮辱		2161		0.00877495315503
俊秀		2180		0.0436660433438
借口		2259		0.0160773465938
倩倩		2265		0.0968039614854
倾城		2276		0.0134972419827
假面		2302		0.0242009903714
偏向		2306		0.0446647112674
做人		2319		0.0105931851831
做做		2321		0.059609961723
做饭		2342		0.0160773465938
傻傻		2390		0.0157690787881
像不像		2408		0.019869987241
儿子		2421		0.00796470483476
兄弟		2436		0.0165318400378
光鲜		2489		0.0259637822924
全智贤		2532		0.0457686874389
公司		2593		0.0200268074201
关于		2652		0.012945253897
关键		2668		0.00991455094279
其实		2690		0.0029421606022
再婚		2740		0.0500171842778
农民		2813		0.0124459199352
冲动		2854		0.0113729935633
冲着		2856		0.00648273094948
凄美		2885		0.0202081072143
凌乱		2894		0.0148138886346
减肥		2900		0.0153382300006
几万		2909		0.0427543309605
几个		2911		0.00592536894481
出来		3032		0.00211211251515
分钟		3105		0.00415887586471
刘海		3133		0.0135951708383
创造		3166		0.0663067222226
利益		3191		0.013122865524
别人		3196		0.0023565801181
到底		3236		0.0133197634914
前世		3274		0.0519791753273
前奏		3286		0.0228843437195
前面		3306		0.00982470964824
剧情		3325		0.00526397770739
剧本		3334		0.00625869980526
剧都		3350		0.0462828667908
剧里		3351		0.00592820025693
办法		3377		0.00640698445559
加油		3395		0.00504596238766
动不动		3405		0.0194445419372
匹诺		3505		0.015920945689
十万个		3523		0.0235014138997
十八层		3538		0.0250085921389
十年		3563		0.00905821355655
半个		3599		0.0145701683546
半夏		3602		0.0404162144286
半边		3614		0.0228843437195
卧槽		3712		0.0175800366202
即使		3733		0.0097222709686
厉害		3759		0.0235359312758
压力		3761		0.0122895190304
原因		3785		0.00671677170483
原来		3794		0.00412379995108
反对		3876		0.0284492236836
反正		3887		0.0204727289575
反而		3893		0.0165012235781
发展		3922		0.00707443042039
发现		3934		0.00294571179938
变成		4015		0.00376596007397
古代		4061		0.067959317856
古代人		4062		0.079604728445
古时		4069		0.0223323556337
古装		4077		0.0182840800092
只想		4097		0.0127734666632
只是		4098		0.00338841848734
只有		4099		0.00154172691706
只能		4105		0.00565186716306
可以		4131		0.000296832707724
可是		4154		0.00438964294111
