term		index		tf-idf
一下		8		0.0039243647204
一个		16		0.0
一个月		25		0.00884166815909
一会		44		0.0229897414481
一出场		54		0.010186094518
一切		60		0.00888021820135
一定		126		0.00326950994156
一早		186		0.0343920343363
一样		209		0.000399423214444
一次		218		0.00805330368569
一点		234		0.000580919115636
一直		259		0.00173567364396
一见钟情		304		0.0238274053
一起		312		0.00348806807055
一辆		320		0.0683891876462
一边		324		0.0126893666601
一部		330		0.00104650422923
一集		338		0.00322174330078
丁字裤		351		0.0714112403561
三个		405		0.00378912180172
上官		488		0.0573480361971
上来		503		0.00768910968891
上班		512		0.0083977364196
不会		605		0.00102090368129
不可多得		651		0.0171960171681
不坏		673		0.0223314103416
不够		679		0.00660166879608
不太		682		0.013370151951
不好		689		0.000999325419428
不怎么样		733		0.00590075159054
不愧		741		0.00777591841063
不是		769		7.61604276197e-05
不止		780		0.00764647738507
不用		807		0.00263137929319
不知		820		0.00778452937905
不知所云		825		0.016640706666
不算		833		0.0124569343981
不红		839		0.0385765212927
不能		851		0.000526129686122
不要		865		0.000494102397079
不见		870		0.00655754451143
不让		876		0.00942218604566
不许		879		0.0210932678621
不过		899		0.00178534773675
不配		910		0.0061717355127
不错		914		0.000246327766732
世界		974		0.00543329377297
世道		978		0.0144106874791
东西		1002		0.00485247329237
两个		1018		0.00201205507576
个性		1086		0.00584891778073
中国		1107		0.00490942811166
中有		1133		0.00985837890947
中枪		1136		0.01191370265
为了		1162		0.00257045704545
为什么		1165		0.000562084089951
主唱		1189		0.016640706666
主演		1204		0.00315174880727
之内		1248		0.0138951827701
之心		1263		0.0109473117831
之类		1282		0.0142675983735
之间		1287		0.0056244750421
乌龟		1293		0.0385765212927
乐趣		1306		0.0128588404309
九天		1322		0.025366158694
也好		1334		0.00409202178306
也罢		1336		0.0125154962182
习惯性		1340		0.016640706666
书生		1354		0.0106427032944
乱七八糟		1371		0.00695453894024
了解		1398		0.00476782470917
云儿		1505		0.0161596748289
互换		1516		0.0141437218369
五官		1531		0.0101013285452
亡国		1556		0.0146990323391
产生		1577		0.00934809883901
亲王		1615		0.0990060528583
人参		1645		0.0332814133319
人家		1665		0.00252880309825
人帅		1669		0.0161596748289
人物		1709		0.00248685152384
人生		1714		0.00398308599471
人质		1730		0.0111657051708
什么		1749		7.61604276197e-05
仇人		1761		0.0116467370078
今天		1767		0.00386249272147
仔细		1801		0.00500413154816
他们		1804		0.00195633662136
他俩		1806		0.00597992813223
他妈的		1810		0.0032755543811
他演		1820		0.00577253921016
代替		1846		0.0108428874389
代表作		1850		0.0343920343363
以为		1862		0.00244046128113
以前		1863		0.00319005165458
以后		1865		0.00791239673411
优酷		1919		0.00137292784896
传说		1965		0.00625717163481
似乎		2002		0.00768910968891
但愿		2009		0.012683079347
但是		2010		0.000789194529183
低调		2028		0.0171157377984
何必		2059		0.00622846719904
作品		2085		0.00984725583157
你们		2101		0.000436370590501
你别		2105		0.00902333964236
侍卫		2138		0.0136626899999
依然		2146		0.00584891778073
侠女		2150		0.0157353746783
俊俏		2177		0.017852810089
做人		2319		0.00728392039275
偶像		2357		0.00587474145856
儿时		2423		0.0110548537283
兄弟		2436		0.00757824360344
先进		2464		0.00921466182011
兔子		2501		0.0182995043575
全都		2549		0.00814571846539
公主		2582		0.127199511616
公子		2596		0.00834590260979
公寓		2602		0.0460812978857
公里		2615		0.01220204751
其他		2686		0.00393864713971
其实		2690		0.00252880309825
养眼		2707		0.0194101253619
内伤		2713		0.0157353746783
内在		2717		0.0146990323391
内心		2722		0.00702517625502
再度		2743		0.0171960171681
再次		2747		0.00728392039275
