term		index		tf-idf
一下		8		0.0056240912459
一个		16		0.0
一二		31		0.00898095513957
一会		44		0.00457598493414
一变		80		0.0122259791741
一句		83		0.006776959163
一块		104		0.00595606959755
一帮		142		0.00612190444556
一提		174		0.0385979609513
一是		188		0.0201959922486
一样		209		0.000848032555513
一模一样		216		0.00586098429724
一点		234		0.000462515357487
一点点		236		0.00598847834772
一生		244		0.00451684585187
一直		259		0.00276381235979
一种		265		0.00294825314827
一群		286		0.00349385079657
一般		296		0.00474577265984
一起		312		0.00610967519534
一遍		328		0.00905045286434
万一		375		0.00898095513957
三个		405		0.00301681762145
三毛		453		0.0132489742294
三观		464		0.0144681435554
上去		479		0.00644694742002
上映		501		0.00749738903762
上面		534		0.00390428460455
下个		537		0.00996457002647
下面		584		0.00491380362626
不仅		602		0.00668609787086
不仅仅		603		0.023406109436
不会		605		0.00108376219317
不到		634		0.00519931067096
不同		662		0.00298233050605
不够		679		0.00262805364899
不太		682		0.0053225143078
不好		689		0.000795641494956
不好意思		691		0.00694701801919
不如		693		0.00151264201377
不得不		723		0.00445890158065
不怎么		732		0.00639152391387
不想		739		0.00253986851913
不敢		761		0.00738346455648
不是		769		6.06373012332e-05
不止一次		781		0.0385979609513
不火		792		0.0110630469084
不然		799		0.00334741722123
不爽		803		0.00505150097414
不用		807		0.00209504783319
不算		833		0.00495897217981
不肯		848		0.00907500106902
不能		851		0.000628339780819
不要命		866		0.011703054718
不要脸		868		0.0137589330756
不见		870		0.00522097648762
不说		885		0.0227191124705
不过		899		0.000284291125727
不错		914		0.000326868153193
与生俱来		932		0.0128659869838
东西		1002		0.00482929412871
两个		1018		0.00240293273436
丧尸		1076		0.0201959922486
中国		1107		0.000977195377551
中山		1118		0.0142140250135
为了		1162		0.00204654284441
为什么		1165		0.000447519313454
主意		1196		0.0302939883729
主演		1204		0.0075280646844
主都		1213		0.0229469614327
之后		1253		0.00205341947001
也好		1334		0.00651596019788
二百五		1481		0.0201959922486
于波		1499		0.110033812567
亏了		1502		0.0119526158658
互动		1515		0.0119526158658
五年级		1534		0.0132489742294
五毛		1541		0.0122259791741
亮点		1589		0.0113013193112
人头		1660		0.0110630469084
人好		1661		0.00681359192135
人家		1665		0.00161070309104
人物		1709		0.00989988959399
人生		1714		0.0031712477575
人用		1717		0.0108779411444
人真		1718		0.00832250261125
人类		1720		0.00629791941314
人马		1746		0.00983707597599
什么		1749		9.29771952243e-05
今天		1767		0.00307523397626
今生		1772		0.018150002138
他们		1804		0.00133507998536
他俩		1806		0.0190443627926
他妈的		1810		0.0104317049639
他长		1823		0.0105401224523
仙剑		1835		0.0179619102791
仙女		1838		0.00817906552987
以为		1862		0.00194304300116
以前		1863		0.00888947780505
任性		1884		0.00553705494884
伊人		1896		0.0107040610067
伙伴		1921		0.0136911005574
传下来		1952		0.0142140250135
传奇		1957		0.00507510722981
传承		1959		0.0122259791741
传说		1965		0.00498182603678
伤心		1979		0.00469805203149
伤感		1980		0.00824988749539
估计		1994		0.00616025841004
但是		2010		0.000418893187213
体贴		2046		0.0108779411444
作品		2085		0.00392008709011
你们		2101		0.000347428917779
你好		2108		0.00360524902654
你家		2111		0.00612190444556
依旧		2145		0.0120425149833
保持		2200		0.0162199005699
倾世		2272		0.0257319739675
偏要		2313		0.0107040610067
做法		2334		0.00907500106902
偷东西		2363		0.0108779411444
傻比		2400		0.0132489742294
像不像		2408		0.0108779411444
儿子		2421		0.00218016220579
允许		2426		0.0143683795148
兄妹		2435		0.0304395187431
兄弟		2436		0.00301681762145
先进		2464		0.00733651637748
八阵图		2579		0.0125281682916
公公		2589		0.0152197593715
六年级		2627		0.0136911005574
关键		2668		0.0108555582166
其他		2686		0.00156793324648
其实		2690		0.00241605463656
军师		2787		0.0110630469084
冲着		2856		0.00354900910946
准备		2887		0.00973867077726
几个		2911		0.0010812926695
几岁		2940		0.00760987968577
凸显		2990		0.0128659869838
出去		3008		0.00491380362626
出场		3015		0.00451684585187
出来		3032		0.00185006142995
出现		3040		0.00141175902775
刘备		3123		0.0112609283901
刚好		3148		0.00772696303926
创意		3163		0.00755308290161
别人		3196		0.00129012361788
别墅		3200		0.0185457651014
别的		3217		0.0108816675564
到处		3231		0.00522097648762
到底		3236		0.00145839654107
剧情		3325		0.00096059849782
剧本		3334		0.00342636194458
剧组		3341		0.00512291073429
势力		3441		0.00863287474107
十一年		3519		0.0273822011148
十一郎		3520		0.0415401995313
十几年		3547		0.0142703209261
半集		3615		0.00996457002647
单纯		3652		0.00505150097414
博士		3678		0.12322292865
卧槽		3712		0.00320809807863
卫斯理		3717		0.554346975527
印象		3727		0.0108555582166
卷毛		3744		0.0136911005574
厉害		3759		0.00429496124131
压力		3761		0.00672796932799
压迫		3766		0.0125281682916
原形		3791		0.0128659869838
原来		3794		0.00225759848836
原著		3801		0.0233199081378
原谅		3804		0.0129708931471
