term		index		tf-idf
一下		8		0.00224046436975
一下子		10		0.00770479461836
一个		16		0.0
一个多月		22		0.0149725067295
一些		33		0.00309286518268
一切		60		0.00844969563789
一半		76		0.0216860542808
一发		79		0.0119087314526
一句		83		0.00539946273134
一天到晚		116		0.0106243797322
一定		126		0.00155550028529
一抹		168		0.0580523953809
一样		209		0.00114017623764
一点		234		0.000276377764941
一直		259		0.00412881578066
一瞬间		262		0.0202534671026
一系列		280		0.0120681899705
一起		312		0.00132758510623
一辈子		323		0.00532886630899
一遍		328		0.0072108421738
万岁		388		0.00830243269577
上位		476		0.0100353217343
上帝		493		0.00896018517685
上边		527		0.012792502601
下去		544		0.0150228431089
下次		560		0.00889489291723
下载		575		0.0766804355644
不了		597		0.01005201886
不会		605		0.000323803056296
不到		634		0.0165699591933
不可收拾		653		0.0163623356949
不太		682		0.00636097627655
不必		727		0.0193845233223
不怕		734		0.00480047785934
不敢		761		0.0176480663711
不是		769		4.348085273e-05
不爽		803		0.00603708623392
不知		820		0.0222213809771
不能		851		0.0040049788084
不腻		855		0.0172909855379
不让		876		0.00448269414806
不过		899		0.00271806744227
不过如此		900		0.0149725067295
不错		914		0.000625028081926
两季		1038		0.0119087314526
个人		1080		0.00178331482776
个人感觉		1081		0.00909462358374
中国		1107		0.00233570686885
为了		1162		0.00550313665518
为什么		1165		0.000680697368366
为啥		1167		0.00291883085264
主帅		1193		0.0226722269725
主要		1208		0.00732231584909
主角		1212		0.00369783901915
之下		1241		0.0506336677565
之城		1255		0.389285174968
也好		1334		0.0077872723004
事件		1412		0.00902674532627
二是		1470		0.0125965784202
二月		1471		0.0768811817547
五六年		1521		0.0169872865861
亲爱		1612		0.0189115440731
人物		1709		0.00709885883318
人类		1720		0.00752669014339
什么		1749		4.348085273e-05
介绍		1777		0.0153874069274
他们		1804		0.0010637093202
以为		1862		0.00232214508406
以前		1863		0.000758848626779
以后		1865		0.00188219880001
任意		1885		0.014284659762
优酷		1919		0.00783820094965
但是		2010		0.00250311175525
体内		2033		0.0134580189359
何时		2062		0.0312497228749
你够		2107		0.0438340748301
你好		2108		0.00861731963605
依旧		2145		0.00719604943158
值得		2268		0.00378998168646
僵尸		2412		0.0659876113826
先出		2447		0.0950036834717
光明		2472		0.014284659762
光线		2482		0.0158339472453
克劳斯		2492		0.014284659762
全都		2549		0.00775080524193
六年		2626		0.0377897352605
兰蔻		2636		0.0307524727019
兴趣		2673		0.00752669014339
其他		2686		0.00187384863756
其实		2690		0.00144372239671
内容		2721		0.00595381720015
再次		2747		0.00693078807006
凄美		2885		0.0264430586227
准备		2887		0.00581937879326
几分钟		2917		0.00923455076681
几年		2941		0.00409487054124
几部		2968		0.00581937879326
几集		2970		0.00723854112049
凯瑟琳		2984		0.0327246713899
出来		3032		0.00138188882471
分钟		3105		0.00272102174461
初代		3171		0.0264430586227
别人		3196		0.00308367258502
别的		3217		0.00325119037606
前三季		3273		0.0169872865861
前男友		3297		0.0116104790762
前边		3303		0.0125965784202
剧中		3314		0.00361927056025
剧情		3325		0.00153069117402
剪刀手		3356		0.0163623356949
办法		3377		0.00838377705329
加入		3389		0.00876792506903
加油		3395		0.00330141457114
勺子		3451		0.0146113582767
半生		3611		0.0163623356949
卡住		3689		0.0122354299673
卡卡		3692		0.0203638347064
卡洛琳		3703		0.0461287090528
卡罗林		3706		0.0327246713899
卡罗琳		3707		0.0475018417359
卧槽		3712		0.00383402177822
厉害		3759		0.0102658799901
压力		3761		0.0160812919646
原先		3778		0.0146113582767
原来		3794		0.00134903633846
发泄		3931		0.0139864073856
发现		3934		0.00674550321306
取得		3968		0.0232209581524
受够了		3979		0.0149725067295
变帅		4006		0.0509618597583
变得		4009		0.00584584795945
变成		4015		0.0172476450579
口味		4041		0.00744099218003
另外		4087		0.00612242856725
只不过		4090		0.00478094652451
只是		4098		0.0011084678509
可不		4126		0.00923455076681
可以		4131		0.000388416619539
可惜		4149		0.00288670095685
可是		4154		0.00143600269428
同意		4313		0.0031567547781
同感		4314		0.00251449581769
后来		4373		0.0067300417585
后面		4387		0.00375086408491
吐槽		4391		0.00600910452759
向阳		4400		0.0269160378718
吓人		4403		0.0240364181104
吓死		4407		0.00814297417787
听到		4436		0.00485974861546
吸血		4478		0.0411361253868
吸血鬼		4479		0.268805555306
呆萌		4492		0.0438472268254
告诉		4500		0.00465597421691
周星驰		4519		0.0192232104684
味道		4533		0.00378998168646
呵呵		4534		0.000265927330049
咬人		4575		0.0274240835912
哈哈		4604		0.000350572805438
哈哈哈		4605		0.00234909094289
哥哥		4621		0.0035370008514
哪个		4630		0.00454265791832
哪位		4633		0.00961160523421
唯美		4699		0.00938043405909
啰嗦		4723		0.0163906142053
喜欢		4751		0.000154598587484
回头		4858		0.0203638347064
回来		4869		0.0315148738188
回答		4873		0.0252390436299
回过头来		4876		0.0153762363509
回顾		4878		0.030045522638
因为		4880		0.00332171898614
土豆		4974		0.032861267315
在乎		4988		0.00902674532627
地球		5027		0.0158825684859
地瓜		5029		0.085707958572
垃圾桶		5086		0.0149725067295
基本		5115		0.00437721690311
塑造		5129		0.00794128424294
复习		5166		0.0113361134862
外国		5196		0.0150533802868
多季		5246		0.0169872865861
多年		5253		0.00453667542101
大侠		5324		0.00814297417787
大叔		5343		0.00620995008759
大家		5392		0.00398307429852
大战		5416		0.00977486180235
大爱		5452		0.00687033342924
大门		5520		0.0112067494548
天天		5563		0.0102123782269
太小		5676		0.0171717567939
太漂亮		5712		0.0153187868499
太烦人		5715		0.0122354299673
太短		5730		0.00994628452084
太酷		5767		0.0397851380834
奇怪		5837		0.0031894276242
奥特曼		5864		0.0122354299673
女主		5870		0.0362662515286
女主好		5880		0.0451337266313
女主角		5895		0.00757173386792
女人		5902		0.000710991095598
女神		5948		0.0039390373436
奶奶		5968		0.00515076183401
好丑		5991		0.00293016223483
好久		5993		0.00600910452759
好像		6012		0.00113129054198
好几遍		6018		0.00510764503922
好听		6029		0.00351001063329
好多		6035		0.00704788660591
好多年		6038		0.0170545662483
好帅		6057		0.00199264359549
好快		6065		0.0132215293113
好看		6107		0.000957930179182
好酷		6138		0.0159812101874
好长		6140		0.0249072980873
如此		6163		0.0103303514516
妈妈		6183		0.00295293799961
妮娜		6213		0.057138639048
字幕		6368		0.00532886630899
孙悟空		6385		0.0985950165797
学习		6409		0.0190829288296
学生		6423		0.0209023462208
守护		6456		0.0104165742916
完全		6499		0.00475811143921
宝贝		6551		0.0182812331496
富国		6685		0.0327246713899
小丑		6788		0.0542280050098
小说		6999		0.00510764503922
少女		7038		0.00765939342496
少狼		7055		0.0149725067295
就是		7077		0.0
居然		7124		0.000850423262418
岁月		7171		0.0141596874544
差不多		7234		0.00775482273948
已经		7260		0.00478627118484
帅哥		7286		0.013028300895
希望		7318		0.00109399134071
干嘛		7374		0.00229954097018
年华		7422		0.0464419163047
年少		7424		0.0603409498526
年轻		7433		0.0111427920112
幼稚		7459		0.0123610544922
广告		7469		0.0269400996006
床上		7485		0.00841301454329
应该		7498		0.000474238269412
开始		7555		0.00720631654361
开心		7562		0.00487973549419
引发		7608		0.012792502601
弟弟		7620		0.0374625609481
强大		7693		0.00642330053877
当年		7749		0.0032016914655
当时		7754		0.00259521900179
形容		7769		0.00889489291723
形象		7773		0.00406313198125
影片		7792		0.00870616231717
影视剧		7795		0.0109618067063
往后面		7814		0.0158339472453
很多		7836		0.00831911570318
很帅		7844		0.00361927056025
循环		7917		0.0344116556794
心中		7937		0.00603708623392
心情		7958		0.00492006231214
快死了		8066		0.0114705518931
怎么		8099		0.0
怎么样		8103		0.00429173267257
怪兽		8153		0.0113361134862
总是		8168		0.00608206554946
恐怖		8197		0.0059265043864
恐怖片		8199		0.010845601002
恐惧		8200		0.0130003080416
悟空		8236		0.0119087314526
情感		8275		0.0074835733486
想不通		8340		0.00923455076681
想法		8357		0.0169941530187
感覺		8419		0.0120681899705
感觉		8420		0.00132818467409
慕容		8437		0.010733206015
我们		8535		0.0028850484512
我会		8536		0.00584584795945
我心		8558		0.0257576351909
或者		8606		0.0035370008514
或者说		8607		0.0241363799411
所以		8656		0.00693826331629
所有		8662		0.00269973136567
所有人		8663		0.0202594356375
手机		8683		0.0125150323039
才刚		8701		0.0125965784202
打击		8730		0.0212487594644
打扰		8759		0.0137120417956
找到		8858		0.00367523490527
抓狂		8891		0.0117563623685
投入		8893		0.0197190033159
抵不过		8969		0.0327246713899
拖泥带水		9045		0.0153762363509
控制		9247		0.0217070307745
揪心		9301		0.00841301454329
搜狐		9312		0.0113361134862
播放		9397		0.0128751980177
支持		9413		0.00105436384745
故事		9507		0.00229954097018
整部		9608		0.00665081701689
