term		index		tf-idf
一下		8		0.000603660055423
一个		16		0.0
一二		31		0.0173514236389
一些		33		0.00499996123876
一会		44		0.0088409141259
一副		67		0.00872665598141
一半		76		0.00438224043166
一发		79		0.00962589575508
一句		83		0.0109110415312
一嘴		98		0.0137309209205
一定		126		0.00125731977858
一来		201		0.0257632407376
一样		209		0.000204802438906
一点		234		0.00111698864188
一直		259		0.00133493816549
一种		265		0.00284804837433
一笑		270		0.0072425689337
一粒		279		0.0132257695402
一线		282		0.00895771724669
一起		312		0.00107309463559
一身		316		0.0127593693069
一转眼		319		0.0093848166531
一部		330		0.00321954174001
一锅		332		0.0137309209205
一集		338		0.00123895068252
万事		379		0.0132257695402
三个		405		0.00582856497751
三观		464		0.00698820126025
上去		479		0.012455659128
上部		528		0.0501604220341
下次		560		0.00718979282675
不了		597		0.0011607291922
不会		605		0.000523463725331
不像		618		0.00622206011105
不光		620		0.0165228199002
不同		662		0.00576193503226
不太		682		0.00514161351124
不好		689		0.00384299677182
不好玩		692		0.0106870377739
不如		693		0.00730615284984
不少		705		0.00375640463402
不想		739		0.00245354385908
不是		769		5.46712786459e-05
不然		799		0.00646729144051
不用		807		0.0040476833402
不用说		808		0.00841977658623
不能		851		0.00121396773024
不至于		858		0.0061191622307
不行		863		0.00322133043364
不要		865		0.00152009255845
不许		879		0.00811160796325
不说		885		0.00548673469371
不过		899		0.00192240077911
不错		914		0.000694668939236
不顺		922		0.0113052930967
世界		974		0.00208942252683
东西		1002		0.000933031364727
两个		1018		0.00232126222667
两人		1019		0.0089970180736
两部戏		1064		0.0226105861933
严重		1073		0.0048125045007
个个		1078		0.0406653344735
个赞		1090		0.00746434020953
中国		1107		0.00755186089247
中文		1127		0.0156525804105
为了		1162		0.00543670946886
为什么		1165		0.000157203307619
主持		1198		0.0113052930967
主要		1208		0.00591866978691
主角		1212		0.00298898443205
之后		1253		0.00198362816532
之所以		1269		0.00752267208702
之类		1282		0.00548673469371
之间		1287		0.00432588604468
也就是说		1335		0.0092717127106
乾坤		1394		0.00975478698726
乾隆		1395		0.0443024553297
事实		1418		0.00619113151968
事情		1421		0.00250961771376
二号		1451		0.0127593693069
二笔		1483		0.0127986701338
二部		1493		0.00867571181947
五集		1547		0.0326345810708
交代		1558		0.00740721113728
交通站		1571		0.115188031205
亲密		1607		0.00988996803335
人事		1631		0.0108781936903
人员		1649		0.0266690818759
人家		1665		0.00116696907184
人物		1709		0.00382536546847
人生		1714		0.0122538555085
什么		1749		7.02916439734e-05
他们		1804		0.000429901164144
他俩		1806		0.00919854296152
他妈		1809		0.00554386376596
他演		1820		0.00887952977822
