term		index		tf-idf
一下		8		0.00461511530478
一个		16		0.0
一个个		17		0.00631816772827
一代		38		0.012705502987
一件		40		0.00638773507988
一位		46		0.0148542033272
一千个		72		0.0139783825788
一半		76		0.0143585152204
一句		83		0.00715005752601
一场		103		0.0133663872618
一大堆		114		0.00848523069317
一定		126		0.00137321274047
一对		132		0.00754783742924
一早		186		0.0288896994139
一本		196		0.0187586382925
一样		209		0.000279600030135
一比		227		0.0106539306863
一点		234		0.00219590394441
一直		259		0.00437395671605
一看		260		0.00274094075108
一起		312		0.00234401343307
一边		324		0.0106592121006
一部		330		0.00263722631138
一集		338		0.00270630096023
一顿		341		0.007377896571
三个		405		0.00318290534442
三月		449		0.0264357868555
上面		534		0.00823846177881
下去		544		0.0022103884894
下手		554		0.0197868830705
下毒		561		0.0459072590382
下跪		572		0.0222407956289
不了		597		0.00253543790867
不会		605		0.00057171379075
不像		618		0.00339778804168
不到		634		0.00365703550307
不同		662		0.00629303915428
不够		679		0.00277273838012
不好		689		0.00419722350554
不如		693		0.00319183785959
不得不		723		0.00940876344024
不忍		728		0.00688366735342
不怎么		732		0.0101151038166
不怎么样		733		0.00495669834765
不怕		734		0.00423791459194
不想		739		0.00401954746594
不明		766		0.0106539306863
不是		769		5.97105825052e-05
不查		779		0.025798135212
不火		792		0.0233442226536
不然		799		0.00353170575765
不用		807		0.0022103884894
不用说		808		0.00919586622041
不符		832		0.0100076455234
不管		835		0.00493773315599
不能		851		0.000662932366962
不舍		859		0.0528715737109
不见		870		0.00550841186003
不让		876		0.00395737164047
不过		899		0.0017996548489
不配		910		0.00518432791967
不错		914		0.000344863535774
丑小鸭		940		0.0144448497069
丑爆		946		0.0102498584803
东方		993		0.0178799832613
东西		1002		0.00101903316811
两个		1018		0.00253522367017
严重		1073		0.0052560952325
个人		1080		0.00157432992132
中国		1107		0.0030929815256
中年		1121		0.0204997169607
中心		1123		0.0094753921843
为什么		1165		8.5846730698e-05
为啥		1167		0.00257677594278
主持		1198		0.0370420622809
主见		1210		0.0101263292259
之一		1239		0.0100914122652
之后		1253		0.0043329366409
也好		1334		0.00343734476861
争夺		1402		0.0121051411367
亲手		1610		0.0106539306863
亲自		1620		0.0180458044023
人会		1635		0.00848523069317
人别		1640		0.0149965632193
人家		1665		0.00042484466415
人才		1682		0.00403721918912
人生		1714		0.00334583746928
什么		1749		2.13252080376e-05
他们		1804		0.000704290705279
仙女		1838		0.00862935538505
以前		1863		0.00133983980875
众生		1908		0.012899067606
优柔寡断		1912		0.0116721113268
优酷		1919		0.00461309993885
会当		1931		0.0288896994139
伟大		1950		0.00528040095771
传入		1954		0.0135743103728
传奇		1957		0.0481906073121
估计		1994		0.00216646832045
似乎		2002		0.00645893945967
似的		2007		0.00442077697881
但是		2010		0.000883909822616
但求		2011		0.0144448497069
位置		2015		0.0064951799709
何况		2054		0.00718870706236
你们		2101		0.00146622500657
使用		2131		0.00672223993417
信仰		2213		0.0088592922744
修行		2234		0.0288896994139
倒像		2243		0.0264357868555
倾向		2273		0.0246947081873
做作		2320		0.00386425516986
傻子		2396		0.00420352732962
儿女		2417		0.00821607146268
儿子		2421		0.0138011324659
元年		2429		0.0149965632193
先森		2457		0.0264357868555
光头		2469		0.0248434507204
光环		2479		0.00848523069317
公主		2582		0.00395737164047
公元		2587		0.012899067606
公公		2589		0.00802883361262
关系		2663		0.0024305616802
关键		2668		0.00572659978159
其他		2686		0.00661701665282
其实		2690		0.00127453399245
养眼		2707		0.00815236286706
内容		2721		0.0052560952325
内涵		2727		0.00774042057474
农夫山泉		2809		0.0144448497069
冰冰		2831		0.183866864334
几个		2911		0.00342246630241
几天		2935		0.00558840012558
几次		2950		0.00511422332057
几部		2968		0.00513741152997
几集		2970		0.00319513181163
凤姐		2978		0.0108015719927
凹凸		2991		0.0378319637044
出于		2999		0.0116721113268
出场		3015		0.00476551605228
出家人		3022		0.0144448497069
出来		3032		0.000243989327156
出现		3040		0.00148948193703
出生		3041		0.00611857584939
分明		3097		0.015705018372
刑法		3111		0.0299931264386
刘晓庆		3131		0.0583605566341
刚刚		3145		0.00418647913512
别人		3196		0.000680575008765
别的		3217		0.00574037316266
到底		3236		0.00153868702962
剧中		3314		0.00319513181163
剧情		3325		0.00270262196898
剧才		3327		0.0370420622809
剧是		3332		0.00705419396094
剧组		3341		0.0108098943995
剪刀		3355		0.0135743103728
剪辑		3360		0.00862935538505
化妆		3481		0.00528040095771
匹配		3506		0.012899067606
十年		3563		0.0104639663609
千千		3577		0.0126106545681
半点		3610		0.0219135757754
华丽		3617		0.0175613784883
华而不实		3627		0.044989689658
协助		3630		0.0139783825788
历史		3751		0.109149319895
历史剧		3753		0.0182162971707
厉害		3759		0.00151047193924
原因		3785		0.00387957695712
反正		3887		0.0157666075318
发型		3916		0.00332019285377
发展		3922		0.00817231802711
发现		3934		0.000850714906015
取名		3966		0.0123473540936
变态		4011		0.00437950984941
变成		4015		0.004350403011
古代		4061		0.00436144384638
古板		4072		0.0132178934277
古装		4077		0.00528040095771
另外		4087		0.00540494719973
只不过		4090		0.00422067211497
只会		4092		0.00879536871522
只是		4098		0.000978567596328
只有		4099		0.00178098898829
只要		4107		0.0027515028788
叫好		4117		0.0252213091363
可以		4131		0.000171449229423
可怜		4144		0.00562703361776
可悲		4148		0.00709837060712
可是		4154		0.00380315686301
可比		4156		0.00928620267565
可爱		4158		0.000767194060948
可能		4168		0.000789241856258
可言		4171		0.0111203978144
史书		4188		0.0475235478618
史实		4189		0.0106539306863
各种		4260		0.00807443837825
合适		4282		0.00458569801759
同意		4313		0.00696704449497
同感		4314		0.00665947359579
名字		4345		0.00487483793249
后半部		4362		0.0149965632193
后宫		4367		0.0094753921843
后来		4373		0.00396090320011
呵呵		4534		0.00187810854741
哈哈		4604		0.000464234286013
哈哈哈		4605		0.00207380329133
哑巴		4616		0.0103786458534
哥们		4618		0.0123018805836
哪个		4630		0.0140360791046
哪有		4645		0.0073150359188
哪来		4647		0.0050457061326
哪样		4648		0.00910814858534
哪里		4654		0.00286842028871
哪里找		4655		0.0101263292259
唐太宗		4679		0.0271486207457
唐朝		4685		0.00791014991008
唯一		4691		0.00711843092185
唱歌		4701		0.0136849920347
啥样		4720		0.0144448497069
啰嗦		4723		0.0217047214298
善良		4734		0.00682183249347
喜欢		4751		0.00010236099858
嘴上		4787		0.03631542341
嘿嘿		4801		0.014292258673
因为		4880		0.000733112503283
因素		4884		0.0101263292259
国力		4919		0.0139783825788
国家		4925		0.00883193736448
土豆		4974		0.00791189667197
地域		5016		0.0132178934277
地方		5020		0.00644159059559
场面		5044		0.0134444798683
坑人		5069		0.00989344153524
垃圾		5085		0.00305709950434
基本		5115		0.00386425516986
基础		5119		0.00937931914626
塑料		5128		0.0207572917069
