term		index		tf-idf
一丁点		2		0.0215388776184
一下		8		0.00101589930211
一个		16		0.0
一个个		17		0.00973547838637
一件		40		0.0590560360053
一会儿		45		0.0255203605363
一分钱		59		0.0176842855146
一切		60		0.0114940991932
一副		67		0.00734304319262
一半		76		0.0147497418661
一口		81		0.126561219023
一句		83		0.00367243761691
一天		115		0.00590745470699
一家亲		128		0.0418325093376
一帮		142		0.00995238939719
一步		222		0.0109376700012
一死		224		0.0176842855146
一点		234		0.00150382384463
一生		244		0.0146860863852
一看		260		0.00422343479756
一种		265		0.00479297964121
一群		286		0.0113599171409
一般		296		0.00257173661787
一般来说		297		0.0203670623056
一词		307		0.0194313858489
一起		312		0.0027088658963
一车		317		0.0179852122376
一部		330		0.00270908285003
一队		336		0.0667729291929
上将		489		0.0179852122376
上山		491		0.0407341246112
上校		504		0.0492489831167
上级		516		0.0429265078081
下面		584		0.00798837805207
不上		585		0.0152445123928
不会		605		0.000880936925453
不值		614		0.0131843585514
不到		634		0.00281750909674
不单		637		0.0231077621504
不可		648		0.00909302799707
不可思议		652		0.0140344776375
不合		658		0.0144523163604
不同		662		0.00484837925376
不同于		663		0.0198757929963
不堪		674		0.0174016083096
不堪一击		675		0.0209162546688
不太		682		0.00865281963062
不如		693		0.00983641771832
不少		705		0.0126433041638
不想		739		0.00412906812657
不换		751		0.0332876476842
不易		768		0.0140344776375
不是		769		9.20062762525e-05
不算什么		834		0.0168829914387
不能		851		0.00136199058709
不行		863		0.0162635276759
不要		865		0.00383724487498
不见		870		0.0169754988829
不过		899		0.00138651755049
不错		914		0.00138161414388
丑死		944		0.0109376700012
专辑		963		0.0183069084642
世道		978		0.0186524551054
业余		981		0.0144523163604
东西		1002		0.00314039633319
两次		1050		0.0108695995095
两者		1058		0.0176842855146
严谨		1072		0.0137753695435
个人		1080		0.00485167712577
中共		1097		0.0174016083096
中国		1107		0.00317725603233
中统		1142		0.233176630187
为了		1162		0.00415883478064
主人公		1181		0.0140344776375
主宰		1192		0.0209162546688
主角		1212		0.00754524132727
之下		1241		0.0137753695435
之前		1250		0.0027459566051
之类		1282		0.0092336239513
之间		1287		0.00728003215437
乞丐		1333		0.0140344776375
也好		1334		0.00529650321747
乡村		1345		0.0125617356018
书法		1353		0.0231077621504
事业		1410		0.023853971736
事件		1412		0.0122790583967
事实		1418		0.031257159391
事情		1421		0.00422343479756
事能		1426		0.0445152861286
二集		1496		0.0190256739101
互相		1517		0.0115212739292
亲手		1610		0.0164163277056
人丑		1627		0.0570770217304
人们		1634		0.00840735527967
人员		1649		0.0224406944125
人品		1652		0.0120125432386
人嘛		1654		0.0179852122376
人家		1665		0.00327315309065
人情世故		1679		0.0194313858489
人要		1727		0.0150749393101
人马		1746		0.0159921494223
什么		1749		0.000111721906878
今天		1767		0.0149982377011
从来		1791		0.00825060956647
他们		1804		0.00072348052303
他妈的		1810		0.00847941933757
付出		1825		0.00873759916385
付出代价		1826		0.0209162546688
代价		1842		0.0442597292502
以为		1862		0.00315880797144
以前		1863		0.00206451966145
以后		1865		0.00512070035082
优秀		1914		0.0104190531303
优酷		1919		0.0017770474242
传上来		1951		0.0198757929963
传奇		1957		0.00825060956647
伤心		1979		0.0152752607106
估计		1994		0.00333824716525
似乎		2002		0.00995238939719
似的		2007		0.00340592245878
但是		2010		0.00238348352741
何尝		2058		0.0231077621504
何止		2064		0.0174016083096
作为		2081		0.00700656804433
作品		2085		0.0191186746895
作家		2088		0.0198757929963
作用		2096		0.0113683833182
你们		2101		0.000564815721697
你好		2108		0.00586105884289
使命		2128		0.0190256739101
使用		2131		0.010358101336
信仰		2213		0.109208178276
修养		2227		0.0359704244752
值得		2268		0.0103110046353
做戏		2330		0.0209162546688
做成		2331		0.0149113174035
做法		2334		0.0147532430834
做生意		2337		0.0154204859512
停止		2349		0.0150749393101
健康		2355		0.0132967193105
傻帽		2398		0.0171350931514
傻比		2400		0.0215388776184
像样		2411		0.0146003524724
儿媳		2419		0.0157937047559
儿子		2421		0.00354429302418
先前		2449		0.0198757929963
先生		2460		0.0436879958193
先辈		2463		0.0359704244752
党国		2503		0.0570770217304
全部		2547		0.0071261321818
全集		2550		0.0136510222845
八格		2572		0.0222576430643
八路军		2577		0.0368371751901
公开		2605		0.0312067243391
共产党		2638		0.0112937777927
共产党员		2640		0.0194313858489
共党		2642		0.0959528965341
共同		2644		0.0154204859512
关系		2663		0.00374518083754
其中		2683		0.00952821111398
其他		2686		0.00254899147096
其实		2690		0.00130926123626
典型		2697		0.00913942386118
内奸		2720		0.0139031239973
内部		2733		0.0140344776375
再长		2758		0.0203670623056
写道		2777		0.11051152557
军统		2797		0.0867138981626
军衔		2799		0.0457335371783
军部		2802		0.0231077621504
几个		2911		0.0105471548551
几秒		2963		0.0174016083096
几集		2970		0.00984656882551
出名		3012		0.00932976644757
出来		3032		0.000751911922315
出现		3040		0.0068852964159
出生入死		3042		0.0222576430643
出色		3049		0.0141696391554
分不清		3078		0.012188516797
分子		3087		0.0190256739101
分钟		3105		0.0037013988645
刚出		3142		0.0179852122376
刚刚		3145		0.00645082227758
刚看		3157		0.00743918568889
利用		3190		0.0196853453351
利益		3191		0.0233586964986
剧中		3314		0.00492328441275
剧情		3325		0.00260274407245
剧组		3341		0.00832832379663
办事处		3372		0.0667729291929
努力		3426		0.0233243394813
包括		3472		0.0379112102382
北京		3492		0.00832832379663
医生		3514		0.00784489762768
十八年		3540		0.0388627716978
十几		3542		0.0147532430834
十几秒		3548		0.0194313858489
十分		3550		0.0106711548431
千万		3572		0.0221537335637
午夜		3596		0.0559573653162
半夜		3603		0.0149113174035
华侨		3621		0.0222576430643
卡哇伊		3693		0.0161994166947
卧底		3711		0.0107363691351
历史		3751		0.0105115605745
厉害		3759		0.00232744168091
原来		3794		0.00183509065345
参加		3830		0.0111480551245
反动派		3873		0.0231077621504
反复		3875		0.0268237093758
发型		3916		0.00511598728565
发挥		3927		0.0140344776375
发现		3934		0.00262168303745
发生		3936		0.00706596688418
发表		3948		0.0120996999046
变成		4015		0.00335170387263
叛徒		4033		0.055101478174
只是		4098		0.00150784596
只有		4099		0.00274427342666
可以		4131		0.00100388803985
可惜		4149		0.0019633859349
可是		4154		0.0253940799199
可笑		4164		0.0164244656812
可能		4168		0.00243223901728
台湾		4178		0.00840735527967
吃饭		4245		0.0131135966729
合作		4270		0.00918628602318
同志		4308		0.390321021969
同意		4313		0.00214706269332
名单		4339		0.0176842855146
名词		4354		0.0198757929963
后会		4359		0.0215388776184
后来		4373		0.00305161948476
向东		4394		0.0222576430643
吓人		4403		0.00817416939763
含情脉脉		4427		0.0231077621504
告诉		4500		0.00316675486216
周总理		4513		0.0418325093376
周扬		4515		0.161754335053
味道		4533		0.00515550231766
呵呵		4534		0.00542610392273
命大		4546		0.0231077621504
命运		4549		0.0212136801745
咋样		4556		0.0125617356018
哈哈		4604		0.000238441641737
哈哈哈		4605		0.00319546235374
哈哈哈哈		4606		0.00351628846029
哪一年		4627		0.0388627716978
哪位		4633		0.0130746418217
哪里		4654		0.00883972851774
喜欢		4751		7.88625225021e-05
嘎嘎		4782		0.0114442019948
嘴脸		4794		0.0124655931055
四肢发达		4844		0.0215388776184
回味无穷		4855		0.0176842855146
回头		4858		0.0092336239513
国共合作		4915		0.119254757978
国军		4917		0.0336610416188
国土		4921		0.0179852122376
国情		4929		0.0190256739101
国民党		4933		0.251566410028
圈套		4963		0.0231077621504
地上		5006		0.0201295003126
地下		5007		0.0682102999094
地下党		5008		0.135674453791
地方		5020		0.007444242783
场景		5043		0.00767154138383
坑爹		5071		0.00861100100169
垃圾		5085		0.0141317834994
城府		5101		0.0176842855146
墙上		5135		0.0149113174035
处长		5163		0.0176842855146
外表		5214		0.011926985868
多人		5231		0.00559197962318
多余		5233		0.0233586964986
多年		5253		0.0123424557596
多谢		5277		0.0164163277056
多遍		5280		0.0139031239973
多集		5286		0.012188516797
大同		5345		0.0215388776184
大哥		5349		0.0116760657811
大少爷		5399		0.0337659828774
大摇大摆		5422		0.0203670623056
大案		5433		0.0194313858489
大美女		5483		0.012188516797
大街		5502		0.0128626623247
天才		5581		0.0241993998092
太假		5646		0.0368865664437
太嫩		5673		0.0190256739101
太小		5676		0.0116793482493
太有		5701		0.00795209190886
太棒了		5704		0.00767154138383
太深		5710		0.0137753695435
太漂亮		5712		0.0104190531303
太长		5769		0.00968279143176
夫妻		5785		0.00856955409882
头发		5806		0.01523041295
头脑		5820		0.0115212739292
奇怪		5837		0.0130157105249
女人		5902		0.0029014780633
女同学		5915		0.0418325093376
女演员		5939		0.0138377298188
好人		6004		0.00437199501968
好像		6012		0.000256481934638
好多		6035		0.00159787033014
好好		6044		0.00370920015772
好日子		6083		0.0146003524724
好片		6099		0.0139031239973
好看		6107		0.000177691357259
如果		6160		0.00129415922204
如此		6163		0.00468411681614
妈呀		6181		0.0101798855337
妹夫		6216		0.0179852122376
妹妹		6218		0.0112715231925
妹纸		6220		0.0312067243391
始终		6227		0.0120996999046
姑娘		6239		0.00561381922222
委屈		6248		0.0241993998092
威胁		6272		0.0123713930154
孙中山		6378		0.0388627716978
学者		6425		0.0222576430643
孩子		6435		0.00694990732806
它们		6446		0.0164163277056
完全同意		6500		0.0166438238421
完成		6506		0.0261492836435
完整版		6508		0.0154204859512
完美版		6513		0.0203670623056
宏杰		6517		0.0430777552368
宝宝		6545		0.0180031973561
