term		index		tf-idf
一下		8		0.000365774953184
一个		16		0.0
一个半		19		0.00801387335627
一会		44		0.00535696361131
一会儿		45		0.00918861609711
一刹那		63		0.0225927177715
一名		88		0.0196602243024
一定		126		0.00152369228017
一批		164		0.00659140977117
一曲		191		0.00801387335627
一样		209		0.000465358784073
一次		218		0.0012510291425
一段		225		0.00254410422459
一滴		231		0.00659140977117
一点		234		0.000812178572065
一点儿		235		0.0052035623306
一直		259		0.00121331602264
一篇		276		0.00671582397859
一级		281		0.00455820292518
一群		286		0.00204507137261
一起		312		0.00130043767703
一边		324		0.00295681774421
一部		330		0.0019508127441
一集		338		0.000750715777568
七月		371		0.00626545608559
三年		445		0.00829647864375
上床		494		0.00417645550758
上弦		495		0.0155101631356
上面		534		0.00685593730831
下去		544		0.00122630375404
下来		556		0.00433897116007
不会		605		0.00158590847536
不但		607		0.00474703361039
不信		612		0.00429431606896
不像		618		0.00188506240009
不到		634		0.00304333585765
不厌		640		0.00435650182745
不善		668		0.00801387335627
不喜		669		0.0104071246612
不好		689		0.000465716408323
不如		693		0.00708321232812
不尽		706		0.0332798363035
不带		712		0.00455820292518
不敢		761		0.00216089822868
不敢恭维		762		0.00487144781782
不是		769		4.96903452719e-05
不热		798		0.00753090592382
不用		807		0.00122630375404
不看		819		0.00146881196647
不管		835		0.00273941016916
不能		851		0.00085817420471
不能自己		854		0.0166399181518
不腻		855		0.0211717585572
不行		863		0.00292784484736
不要		865		0.00207240234576
不要脸		868		0.00402678903436
不认		874		0.00685020155966
不许		879		0.0098301121512
不说		885		0.00664914005058
不过		899		0.00083202700482
不配		910		0.00287621873737
不酷		911		0.00831995907588
不错		914		0.000153061762882
世界		974		0.00253208215474
东西		1002		0.00282675241376
两个		1018		0.00140651940551
个性		1086		0.00545155147355
丫丫		1091		0.011104304364
丫头		1092		0.00377362067732
中国		1107		0.015443626253
为了		1162		0.00119791211119
为什么		1165		0.000357202484876
为国		1168		0.00831995907588
主演		1204		0.00440643589942
主角		1212		0.000905555727001
之中		1242		0.0109775856627
之前		1250		0.00197736556486
之后		1253		0.00480774894933
之类		1282		0.00332457002529
乱说		1389		0.00733054377886
了解		1398		0.0177756246836
事实		1418		0.00375138427899
亲人		1594		0.00495982735631
人们		1634		0.00302707165704
人妖		1662		0.0052035623306
人家		1665		0.00117850008953
人气		1703		0.00890865008296
人流		1705		0.00831995907588
人物		1709		0.01043054428
人类		1720		0.00368638944498
人设		1728		0.00753090592382
人身		1732		0.0166399181518
什么		1749		3.54931037656e-05
今天		1767		0.00180004050977
