term		index		tf-idf
一下		8		0.0029152112778
一下下		9		0.0206025599893
一个		16		0.0
一个团		20		0.0185866831002
一些		33		0.0201216220687
一代		38		0.00936323948815
一塌糊涂		109		0.0131765397632
一大堆		114		0.0250125468228
一定		126		0.0121437645754
一家亲		128		0.0200070031132
一抹		168		0.0151071358245
一文不值		177		0.0212900799465
一旦		185		0.0258834920108
一样		209		0.000906617628695
一模一样		216		0.00911400977081
一次		218		0.00664710041576
一点		234		0.00179806380358
一生		244		0.0140476667875
一直		259		0.0032233595384
一种		265		0.00916924756573
一群		286		0.0108660896132
一股		290		0.0135536700611
一般		296		0.00737982157915
一贯		309		0.0178416132941
一起		312		0.000863702883692
一部		330		0.0025913161736
一部分		331		0.0256576545603
一集		338		0.00199439125264
一顿		341		0.0108741877569
一颗		343		0.0112492027825
万人		382		0.0152969538928
万岁		388		0.0216056508238
三个		405		0.00938248726978
上去		479		0.0100252003415
上将		489		0.172033761745
上校		504		0.0314053854012
上阵		532		0.0181986078855
下去		544		0.00325786343277
下次		560		0.0231474264865
不仅		602		0.0103970866041
不会		605		0.00126396250828
不入流		622		0.0200070031132
不到		634		0.0026950290175
不可磨灭		655		0.0206025599893
不合理		660		0.0105282740443
不多		678		0.0129417460054
不够		679		0.004086703772
不好		689		0.00742348109942
不少		705		0.00604684322725
不愿		743		0.0138240589912
不成		746		0.0107325869302
不敢		761		0.00574075656046
不是		769		0.000144582381177
不死		784		0.0107325869302
不满		790		0.0332902842441
不用		807		0.00325786343277
不看		819		0.0117063707407
不知所谓		826		0.0185866831002
不能		851		0.00065139171299
不行		863		0.00259275584145
不要		865		0.00367043581058
不要脸		868		0.00534889039655
不论		880		0.0130575980102
不过		899		0.000884162784348
不错		914		0.00101657994319
丑化		938		0.0139656598179
专用		962		0.0181986078855
东西		1002		0.0165213400369
丢失		1013		0.0212900799465
两个		1018		0.00498217848946
两点		1052		0.0190117714022
两边		1060		0.0154952110392
个人		1080		0.00232038481306
中华		1100		0.0231474264865
中华民族		1105		0.0458908616784
中原		1106		0.0166451421221
中国		1107		0.0303913737602
中央军		1111		0.0389633694375
中将		1115		0.0172033761745
中文		1127		0.0167977466161
中日		1131		0.0200070031132
中条山		1135		0.0425801598929
中演		1139		0.0169155310522
中统		1142		0.0185866831002
为了		1162		0.000795609173066
为什么		1165		0.000695906214485
为何		1166		0.0062974738465
为啥		1167		0.00379787723229
主席		1194		0.127390255198
主要		1208		0.0333463647577
之分		1249		0.0175110879283
之后		1253		0.00638626011064
之间		1287		0.013927123023
习惯		1339		0.00634933549377
书记		1355		0.0166451421221
二战		1467		0.0288392317346
交待		1560		0.0190117714022
亮剑		1588		0.0517669840216
人家		1665		0.0018785194131
人样		1695		0.0221032434632
人马		1746		0.0305939077856
什么		1749		0.000132010000205
仇恨		1763		0.0128288272802
从未		1790		0.0327804253155
从没		1794		0.0123035088857
仔细		1801		0.00619552537551
他们		1804		0.00346015032466
他妈的		1810		0.0121662151115
代表		1849		0.00757196540012
令人		1854		0.0108028254119
以上		1860		0.0111716347159
以为		1862		0.00151074563585
以前		1863		0.000987386411855
以后		1865		0.00979619625814
以来		1868		0.0147501412331
伊人		1896		0.0166451421221
伏击		1901		0.0212900799465
