term		index		tf-idf
一下		8		0.00313273043045
一个		16		0.0
一些		33		0.0172984011813
一人		34		0.010837567323
一件		40		0.0101172888948
一位		46		0.0235270036225
一切		60		0.0059073955851
一切都是		61		0.0600308428084
一半		76		0.0454838044374
一句		83		0.0075498014764
一场		103		0.021170508751
一头		119		0.0142910291516
一季		125		0.0464355227496
一定		126		0.00434995811056
一帮人		143		0.0191728693287
一时		187		0.0144260476339
一样		209		0.00123997377547
一次		218		0.010714612988
一段		225		0.0145262228468
一点		234		0.000772890697323
一直		259		0.00577311873933
一群		286		0.0116768653615
一脑		291		0.0209353150557
一般		296		0.00528697909669
一起		312		0.00371259308333
一路		314		0.013221538
一部		330		0.00278466781936
一集		338		0.00428640641927
上位		476		0.0140318936561
上来		503		0.0102300667843
上身		524		0.0199735326878
下去		544		0.0035009496539
不了		597		0.00602367446588
不仅		602		0.0111728675862
不会		605		0.00181103114448
不俗		610		0.0915145764188
不停		617		0.0123477001025
不到		634		0.00289611922071
不卡		639		0.0107732329455
不同		662		0.00498365182292
不够		679		0.00439163410358
不好		689		0.00132956430506
不如		693		0.00252771485723
不少		705		0.0129960596203
不怎么		732		0.00534030848357
不想		739		0.00848854300331
不明不白		767		0.0209353150557
不是		769		8.10628322286e-05
不看		819		0.00419328141883
不知		820		0.00517850951893
不能		851		0.00174998863458
不要		865		0.00262953747569
不要脸		868		0.00574799907025
不见		870		0.0174491250632
不解		873		0.0357742463758
不讲道理		878		0.0191728693287
不许		879		0.0140318936561
不轻		897		0.0184870100011
不过		899		0.00095013479163
不错		914		0.000327729686071
世界		974		0.0108431847909
世界末日		975		0.0383457386573
世界观		976		0.0195565011526
东西		1002		0.00807003799181
两人		1019		0.00778176172975
两码事		1055		0.0221398246896
丧心病狂		1077		0.0173540366081
个人		1080		0.00498704170746
个头		1084		0.0158507263766
中国		1107		0.00163295165133
中间		1147		0.0184341399765
丸子		1157		0.0178871231879
为了		1162		0.00341989492999
为什		1164		0.0221398246896
为什么		1165		0.00101977011134
主要		1208		0.0102384318142
主角		1212		0.0103410105321
主题		1214		0.0291299604717
之下		1241		0.0283194205501
之前		1250		0.00564514074681
之后		1253		0.0137255447231
之外		1259		0.0129122152485
之子		1261		0.0184870100011
之心		1263		0.0291299604717
之间		1287		0.00748314923775
习惯		1339		0.013646185212
乱舞		1387		0.0228786441047
了解		1398		0.019030226059
事件		1412		0.0126216511868
事情		1421		0.0173650842281
事物		1424		0.0184870100011
互相		1517		0.0236854481939
交代		1558		0.0128133903213
交待		1560		0.0408606781002
产品		1575		0.0158507263766
人们		1634		0.017283850653
人家		1665		0.00269158075524
人心		1675		0.00944258868565
人才		1682		0.00639439681787
人烦		1708		0.0195565011526
人物		1709		0.00330866097649
人生		1714		0.0158980313907
什么		1749		6.75523601905e-05
仇人		1761		0.0154955387854
从头		1784		0.0129122152485
仔细		1801		0.0133156118215
他们		1804		0.00557749534237
他妈的		1810		0.00435800000652
他杀		1817		0.0168743526885
付出		1825		0.00898138320494
以为		1862		0.00162347026513
以前		1863		0.00318318142076
以后		1865		0.00263178541759
价值		1876		0.013786053146
任何		1880		0.0140468390423
优酷		1919		0.0127863964844
会少		1930		0.0237524820022
似乎		2002		0.0102300667843
似的		2007		0.0035009496539
但是		2010		0.00104999318075
体验		2048		0.0162343582006
便当		2170		0.0199735326878
保卫		2192		0.0586695034579
保护		2199		0.0572177189209
信仰		2213		0.0140318936561
偏向		2306		0.0204303390501
偏离		2312		0.0237524820022
傻到		2393		0.0221398246896
克劳斯		2492		0.0199735326878
全局		2527		0.0442796493791
其中		2683		0.0195881073662
其他		2686		0.00524021959751
其实		2690		0.00067289518881
具体		2694		0.013786053146
养成		2703		0.0209353150557
再加		2738		0.0228786441047
再来		2746		0.0306547034671
再见		2755		0.0248745769793
写字		2772		0.0168743526885
军方		2788		0.183873051451
农场		2807		0.0686359323141
冲动		2854		0.0104043710535
决定		2862		0.0168827177184
准备		2887		0.00813694932091
几个		2911		0.00722761769366
几部		2968		0.00813694932091
几集		2970		0.0151819406368
凶手		2987		0.0556295893103
出去		3008		0.0574788087532
出来		3032		0.00347800813795
出现		3040		0.00707740014519
击中		3063		0.0214998302016
分享		3081		0.0300154214042
分配		3103		0.0209353150557
分钟		3105		0.00760934004249
刚刚		3145		0.00663080392857
别人		3196		0.00323381005576
别的		3217		0.018183914306
别说		3224		0.015495297703
到底		3236		0.00487413488592
制作		3243		0.00989939504797
制造		3253		0.0273354108507
前后		3283		0.0283194205501
前面		3306		0.00449397619478
剧中		3314		0.00506064687893
剧情		3325		0.00481565183172
剧本		3334		0.0286282739563
剧透		3349		0.0126216511868
力量		3369		0.0226276872142
办法		3377		0.00586131023809
加个		3388		0.0178871231879
勾搭		3455		0.0176131721036
十万个		3523		0.0429996604033
十几秒		3548		0.0199735326878
十分钟		3552		0.0285820583031
十多年		3558		0.0148555442975
千万		3572		0.0227718354693
千万别		3573		0.0150077107021
千里		3588		0.0181776872496
半天		3604		0.00880864958597
半小时		3605		0.0209353150557
卡死		3702		0.00799170065503
卡点		3704		0.0221398246896
危险		3731		0.0222078093637
却是		3740		0.009346728707
厉害		3759		0.00956951456865
压力		3761		0.0224856745675
厕所		3770		0.0271044194728
原因		3785		0.00614471332548
原有		3792		0.0228786441047
原来		3794		0.0132040351654
原著		3801		0.00974223870102
去掉		3815		0.0184870100011
又臭又长		3837		0.0184870100011
双手		3851		0.0160387049465
反抗		3885		0.0140318936561
发展		3922		0.00647191073103
发现		3934		0.00404224425262
发生		3936		0.00726311142342
发觉		3949		0.0142910291516
叔叔		3961		0.0220718400155
受到		3978		0.0241771292141
变化		3998		0.00989939504797
变坏		4001		0.0128133903213
变得		4009		0.0408697992292
变态		4011		0.0208096136472
变成		4015		0.00689043667605
口语		4055		0.0237524820022
只会		4092		0.00696532378972
只想		4097		0.0233711355
只是		4098		0.00697462078204
只有		4099		0.00423126034998
只能		4105		0.0155115157982
叫做		4113		0.0235270036225
可不可以		4127		0.0991179719254
可以		4131		0.000380172613368
可怜		4144		0.00297081432985
可惜		4149		0.00201816553149
可是		4154		0.00401578297725
可爱		4158		0.0024302585677
可看		4161		0.0176131721036
可能		4168		0.00250009988449
右边		4198		0.0116088806874
吃屎		4230		0.0127165619945
吉姆		4286		0.0457572882094
同意		4313		0.0066209009313
同感		4314		0.00527384256029
后来		4373		0.00313676142317
后面		4387		0.0052446475909
否则		4422		0.0112428372838
听说		4444		0.0149021799868
启发		4449		0.0442796493791
吸引		4472		0.0159834013101
告诉		4500		0.0130204365752
周边		4529		0.0209353150557
呵呵		4534		0.00260283115977
哈哈		4604		0.000326792400871
哈哈哈		4605		0.0010948725303
哈哈哈哈		4606		0.00722878986063
哎呀		4613		0.0296769750753
哪个		4630		0.0031758868581
哪儿		4636		0.00852058114489
哪有		4645		0.00579300258552
哪样		4648		0.0288520952678
哪里		4654		0.00227159050663
哪集		4657		0.0288520952678
哲学		4668		0.0214998302016
唯一		4691		0.0169119150717
唱歌		4701		0.010837567323
啊啊啊		4713		0.0149509554688
啥事		4716		0.0158507263766
善良		4734		0.010804839159
喜欢		4751		2.02657080571e-05
喷水		4771		0.0418706301114
嘟嘟		4784		0.015164867049
四个		4811		0.00893761268007
四眼		4842		0.0204303390501
回顾		4878		0.00840223342425
因为		4880		0.00174172321536
团结		4890		0.0166513897357
围绕		4902		0.0666055589429
国产		4909		0.00771377705566
国外		4922		0.0113138436071
圆形		4956		0.0221398246896
圣母		4983		0.0582599209434
在播		5000		0.0191728693287
地球		5027		0.0333117140455
地道		5034		0.106154069343
坐在		5061		0.0123477001025
坚定		5076		0.0191728693287
垃圾		5085		0.00484202279509
培养		5106		0.0148555442975
堕落		5123		0.0156698430546
塑料		5128		0.0328766791745
墨迹		5142		0.011842724097
处死		5160		0.0228786441047
夏天		5177		0.0091151455376
外星		5206		0.0399470653756
外星人		5207		0.146109223805
外界		5211		0.0686359323141
外面		5220		0.0276193214173
多少级		5250		0.0712574460066
多谢		5277		0.0168743526885
大人		5314		0.00898138320494
大家		5392		0.00139233390968
大概		5434		0.00916057563283
大爱		5452		0.0032021490562
大结局		5481		0.044143680031
大美女		5483		0.025057166849
大量		5516		0.0283194205501
天天		5563		0.00475982099526
天天向上		5564		0.0237524820022
天朝		5586		0.0110359200077
天生		5601		0.0102300667843
天空		5610		0.0111728675862
太低		5643		0.0162343582006
太坏		5660		0.00969097790049
太坑		5661		0.0262323932704
太多		5662		0.00579300258552
太强大		5687		0.0188176817375
太快		5688		0.00964025955248
太赞		5759		0.0135522097364
太阳		5770		0.00907014202232
夺取		5827		0.0228786441047
奇怪		5837		0.00445961877767
奔驰		5856		0.0184870100011
女主		5870		0.00422577536812
女主是		5885		0.0106470983195
女主角		5895		0.00352906022811
女娃		5919		0.0457572882094
女孩		5923		0.0222022177419
女性		5929		0.0256267806425
女朋友		5935		0.0166498557818
女警		5954		0.0140318936561
奶茶		5977		0.0156698430546
好丑		5991		0.0081942016335
好久		5993		0.00840223342425
好事		6001		0.0126216511868
好人		6004		0.00898795238956
好像		6012		0.0015818275686
好几		6013		0.0714551457578
好多		6035		0.00328490366236
好好		6044		0.00571903346255
好好看		6047		0.0187265760866
好帅		6057		0.00278621490835
好感		6077		0.00916057563283
好桑心		6086		0.0237524820022
好看		6107		0.000142060370904
好评		6129		0.0160387049465
如来		6158		0.0181776872496
如果		6160		0.00465593452982
妈蛋		6186		0.0139073973276
妮儿		6211		0.0214998302016
学会		6411		0.0116088806874
学校		6422		0.0105241982739
学生		6423		0.00974223870102
孩子		6435		0.00476254249263
守护		6456		0.0582599209434
安琪		6481		0.25799796242
完全		6499		0.00221767723667
完蛋		6515		0.033748705377
宝马		6553		0.0160387049465
实在		6562		0.00369286643577
实现		6572		0.0139073973276
实际上		6580		0.0141597102751
审判		6587		0.0184870100011
审美观		6593		0.0413581594379
客户端		6600		0.0166498557818
密码		6681		0.0294161213735
对外		6715		0.0173540366081
对视		6733		0.0221398246896
对话		6734		0.0101172888948
导弹		6747		0.0363553744991
导演		6749		0.00224077807373
