term		index		tf-idf
一下		8		0.0035817036675
一两		14		0.012469714302
一个		16		0.0
一会		44		0.0104911810097
一個		48		0.010089584675
一出场		54		0.00929668231467
一刀		55		0.0190806750033
一分钟		58		0.00717813926539
一副		67		0.00517779757875
一发		79		0.0114226892501
一声		110		0.00796357773963
一夜		112		0.009625740756
一头		119		0.0294105154559
一定		126		0.00596805678521
一家		127		0.00536178070257
一幅		144		0.0137016465736
一手		162		0.0101907569785
一把		165		0.0116354991019
一枪		206		0.00743446437335
一样		209		0.000546820578864
一点		234		0.00132548850275
一生		244		0.0103555951575
一直		259		0.000792060511582
一看		260		0.0029780691595
一等		273		0.0162939685597
一起		312		0.000636700566378
一转眼		319		0.022273219454
一边		324		0.0115813779663
一部		330		0.00668589137874
七八		358		0.0162939685597
三十秒		421		0.0147486716256
三岁		444		0.011002393523
三界		459		0.0280300224722
上火		511		0.0131523994002
下场		547		0.00980350515198
下巴		552		0.0164709098123
下跪		572		0.0241649249511
不会		605		0.000931762137303
不出		631		0.00872343619946
不到		634		0.00198670924255
不可理喻		654		0.0119046980796
不吃不喝		657		0.0162939685597
不同		662		0.0102562081017
不听话		666		0.0134155670506
不太		682		0.0122027195966
不如		693		0.00173398748004
不必		727		0.00929668231467
不忍		728		0.00747919758625
不怕		734		0.00460455146354
不想		739		0.00145576421025
不愧		741		0.0141939077908
不播		755		0.0143614197991
不敢		761		0.00423194483021
不是		769		0.000106582582647
不热		798		0.0147486716256
不然		799		0.00383724602334
不爽		803		0.0231627559326
不用		807		0.00480323391757
不留		813		0.0119046980796
不管		835		0.0026824568944
不能		851		0.000480189982487
不行		863		0.00573394790233
不要		865		0.000450959198195
不要脸		868		0.00394307071248
不让		876		0.0042997377563
不过		899		0.000325891551478
不错		914		0.000224819334688
丐帮		933		0.0140150112361
专业		952		0.00543351824872
世界		974		0.00247943930034
东西		1002		0.00221438661108
两个		1018		0.00550910954321
两年		1042		0.0308499022892
严谨		1072		0.0194268433939
个人		1080		0.00342106146126
个性		1086		0.00533821185305
中国		1107		0.00224037747835
中间		1147		0.00421521278174
为了		1162		0.00175951066277
为什么		1165		0.000559641796785
为啥		1167		0.00559940375444
主角		1212		0.00177345782716
主题曲		1215		0.0130218043076
之人		1245		0.00885765240344
之作		1246		0.011002393523
之前		1250		0.00193625545817
之后		1253		0.0023538971018
之眼		1280		0.0151877015368
之神		1281		0.0134155670506
乞丐		1333		0.0296883795006
也许		1337		0.0229290863968
乱改		1383		0.0131523994002
了不起		1397		0.00739033162443
事件		1412		0.00865832832083
事情		1421		0.0029780691595
二里		1494		0.0455631046105
云儿		1505		0.0147486716256
人为		1629		0.0117360539125
人家		1665		0.00046159946777
人心		1675		0.00647752277643
人物		1709		0.00907883528476
人生		1714		0.0290823809338
什么		1749		0.000101948557315
仇恨		1763		0.00945709658897
今天		1767		0.00352523410331
从头到尾		1785		0.0167016591323
从来不		1792		0.00806964630671
仔细		1801		0.00456718923843
他们		1804		0.00229566410134
以为		1862		0.00334105380505
以前		1863		0.00291150811017
以后		1865		0.00180537885877
伤害		1978		0.0198393691288
伤心		1979		0.00538551972577
伤身		1984		0.0156945243742
伶俐		1998		0.0156945243742
似得		2003		0.00954033750163
但是		2010		0.000480189982487
体现		2039		0.00694036047039
佛教		2076		0.0274032931473
作死		2095		0.00989612650019
你好		2108		0.00413280645225
你妹		2109		0.00598496391129
侮辱		2161		0.00550685602008
信任		2214		0.0190806750033
修炼		2232		0.012469714302
傲剑		2381		0.0162939685597
儿子		2421		0.0299902337887
兄弟		2436		0.0069165393233
兔子		2501		0.00835082956613
全都		2549		0.00743446437335
公主		2582		0.0128992132689
公平		2604		0.0079117996549
其实		2690		0.00046159946777
养父		2706		0.0131523994002
养眼		2707		0.00885765240344
内心		2722		0.00641176377583
冬天		2821		0.0227115970807
冯绍峰		2828		0.0420450337083
几个		2911		0.00123951862642
几乎		2912		0.00506782610885
几天		2935		0.00607187224256
几年		2941		0.00785548551463
几把		2944		0.0079117996549
几集		2970		0.0104146616504
凤凰		2977		0.0189141931779
凶残		2988		0.0140150112361
出场		3015		0.0103555951575
出来		3032		0.000795293101648
出鞘		3062		0.0143614197991
分不清		3078		0.0171889695062
分开		3091		0.00899758162437
分析		3098		0.0457186596325
刚好		3148		0.00885765240344
刚看		3157		0.00524559050483
别人		3196		0.00147890788485
别扭		3206		0.00426566656612
别的		3217		0.00623699300068
到位		3229		0.00423194483021
到底		3236		0.0066872169889
剃光头		3271		0.0162939685597
前后		3283		0.00971342169693
剧中		3314		0.00694310776695
剧名		3318		0.0122703902194
剧情		3325		0.00220232646377
剧里		3351		0.00372033271248
力气		3368		0.00999143289587
办法		3377		0.00804160211376
功力		3378		0.011136609727
功夫		3381		0.0227384816642
动作		3407		0.0250178329786
勇士		3443		0.0117360539125
北极		3499		0.0140150112361
医学		3512		0.0137016465736
十二年		3530		0.0162939685597
十足		3568		0.00812399201393
千年		3583		0.00835082956613
卓哥		3636		0.0162939685597
单一		3638		0.0156945243742
卖萌		3665		0.0106297868897
卧槽		3712		0.007355080518
历史		3751		0.00370600658772
厉害		3759		0.00820574085155
原型		3787		0.00945709658897
原来		3794		0.00129397685577
原班人马		3799		0.0163585022741
原著		3801		0.0334153986688
反派		3888		0.00713729600191
反面角色		3901		0.0137016465736
发型		3916		0.0468966471412
发型师		3917		0.0137016465736
发现		3934		0.00369725295833
发生		3936		0.00996484570898
叔叔		3961		0.00757053236022
取代		3963		0.0134155670506
受不了		3972		0.00339264192526
受到		3978		0.00829263618096
变异		4007		0.0134155670506
变得		4009		0.0112145117907
变性		4013		0.0140150112361
变成		4015		0.0259972440789
口音		4056		0.0146935668648
古代		4061		0.00947753533505
叨叨		4089		0.0574456791965
只不过		4090		0.00917163455871
只是		4098		0.00265806728763
只有		4099		0.000967534299558
只能		4105		0.00709383130865
叫声		4116		0.0129087442133
可不可以		4127		0.00971342169693
可以		4131		0.000298051046811
可怜		4144		0.00407589870253
可惜		4149		0.00276888332894
可爱		4158		0.0050014002777
可能		4168		0.000857521940446
台湾		4178		0.0296413780151
台词		4184		0.00670777001552
同一个		4297		0.0376986380804
同感		4314		0.00120593467324
同求		4322		0.0131523994002
名字		4345		0.00706210303822
后悔		4368		0.00622202803606
后来		4373		0.00645536226534
后面		4387		0.00359777655846
吐血		4392		0.0178537453067
君子		4418		0.0102951416324
吴京		4454		0.0147486716256
告诉		4500		0.0156308095423
呵呵		4534		0.000765221367113
命运		4549		0.00747919758625
和尚		4559		0.0663410894477
咪咪		4573		0.0318893606691
哈哈		4604		0.000728573190403
哈哈哈哈		4606		0.00247943930034
哪个		4630		0.00217862708454
哪来		4647		0.0109644557735
唐嫣		4680		0.0330071805691
啊啊啊		4713		0.0786309287793
善良		4734		0.00370600658772
喜欢		4751		4.17062279924e-05
嗷嗷		4777		0.0120824624756
四个		4811		0.00613111421342
回归		4862		0.018751822438
回忆		4863		0.00357980532172
回顾		4878		0.00576384932039
因为		4880		0.00119480496009
团聚		4891		0.0156945243742
围巾		4900		0.0131523994002
地位		5011		0.00747919758625
地球		5027		0.00761716917662
坐骑		5068		0.0162939685597
坑里		5072		0.0156945243742
垃圾		5085		0.00110719330554
基情		5114		0.0184386355879
声音		5151		0.00517844986333
备胎		5165		0.0131523994002
复活		5175		0.066806636529
多人		5231		0.00394307071248
多少		5247		0.00144856192822
多年		5253		0.00435151584103
大丈夫		5301		0.0117360539125
大侠		5324		0.0312425094059
大哥		5349		0.00823314034045
大圣		5358		0.0156945243742
大家		5392		0.00191025467964
大师		5403		0.0334033182645
大爱		5452		0.00439328538721
大陆		5524		0.00913437847685
天下		5539		0.00887933395446
天仙		5546		0.0303754030737
天天		5563		0.00653038058417
天真		5606		0.00730380451415
天赋		5619		0.0120824624756
太乱		5638		0.0212595737794
太假		5646		0.00173398748004
太多		5662		0.00397394268043
太慢		5694		0.00613111421342
太有		5701		0.00560725589536
太极		5702		0.0119046980796
太神		5733		0.0129087442133
太精彩		5737		0.0104029493375
太过分		5763		0.0173166566417
失忆		5792		0.0201791693501
失败		5801		0.0257775352489
头发		5806		0.0214788319303
