term		index		tf-idf
一一		1		0.0465666282056
一下		8		0.00316213510773
一个		16		0.0
一個		48		0.0148461146264
一共		51		0.0262705312331
一分钟		58		0.0105621273591
一到		62		0.0141636009043
一块		104		0.0100463680024
一天		115		0.00612927215899
一如既往		123		0.0159995056936
一来		201		0.0149949825593
一样		209		0.00089400893819
一次		218		0.0108151833193
一点		234		0.00273050842371
一直		259		0.00349638410045
一眼		261		0.0114200384832
一种		265		0.029837699785
一起		312		0.00843174115291
一遍		328		0.00508860071643
一部		330		0.00562161096873
一集		338		0.0173065592783
一页		340		0.0403220196182
三只		425		0.0434032671499
三星		447		0.0145614545208
下载		575		0.0108224839747
下部		577		0.0550449242013
不了		597		0.00202673811541
不会		605		0.00045700749636
不卡		639		0.108743534999
不够		679		0.00443285520013
不好		689		0.00536817585852
不少		705		0.0131180442429
不帅		711		0.0224162580259
不得不		723		0.00752102799204
不得了		724		0.0122020312295
不怎么		732		0.0215617364046
不想		739		0.00642616411789
不是		769		0.000129554208244
不止		780		0.0102688359826
不然		799		0.0225849511738
不爽		803		0.00852059179624
不用		807		0.00353381053901
不看		819		0.0211632036101
不能		851		0.000353282902719
不至于		858		0.0106846105109
不行		863		0.00281236709477
不要		865		0.00265421904424
不让		876		0.00632676186874
不论		880		0.0283272018087
不起		894		0.0123748291011
不过		899		0.00143857953073
不错		914		0.000661611695725
丑恶		942		0.0186605342079
世界		974		0.00364832064427
两个		1018		0.00135104457389
个人		1080		0.00251692573251
中国		1107		0.00824139494371
中途		1146		0.0161892486826
中间		1147		0.037214335861
为了		1162		0.00172599750648
为什么		1165		0.00102934195663
为啥		1167		0.00411956451407
为止		1173		0.0319990113871
主任		1183		0.0800738341513
主要		1208		0.00516726628839
主角		1212		0.0156571111905
之后		1253		0.0207815647428
之王		1279		0.0153072087
之类		1282		0.0095803348512
乱说		1389		0.0105621273591
了解		1398		0.00640294968081
二号		1451		0.0111395062158
二硕		1482		0.144354727179
亲情		1608		0.0144251687175
人家		1665		0.000679211169808
人心		1675		0.00953121944376
