term		index		tf-idf
一下		8		0.00114995651644
一世		12		0.0301026863324
一个		16		0.0
一件		40		0.011141503444
一任		41		0.0236763459783
一会		44		0.0168417087051
一切		60		0.00650542540998
一双		78		0.0163594318274
一句		83		0.00415704938473
一只		84		0.00947186304282
一堆		108		0.0127009747519
一样		209		0.000585214883162
一点		234		0.00127670037728
一片		237		0.0131303201183
一直		259		0.00635755516972
一看		260		0.00956151137644
一群		286		0.00642948110866
一起		312		0.0143095192486
一遍		328		0.00555163143326
一集		338		0.00236016843935
一齐		348		0.0487622594536
丈夫		401		0.022040327792
三部曲		469		0.0215362857787
上瘾		514		0.0185826124517
下去		544		0.00771073022263
下载		575		0.00590363103414
不了		597		0.0022111585592
不会		605		0.000498592309244
不到		634		0.0191358313124
不可		648		0.0102929362956
不得不		723		0.00820539431915
不忍		728		0.0120065097513
不怎么		732		0.00588092976095
不是		769		0.000126464635399
不然		799		0.0061600099832
不用		807		0.00771073022263
不由自主		811		0.0473526919567
不算		833		0.0182512762021
不管		835		0.00430620323754
不能		851		0.00154171771524
不要		865		0.00144786815648
不过		899		0.000523160412006
不配		910		0.0180850353528
不错		914		0.000120302367693
专一		951		0.0536334861096
世纪		977		0.0129543692293
东西		1002		0.00533220057351
两个		1018		0.00294796229538
两样		1048		0.0400357778057
丧命		1074		0.0261570429373
个人		1080		0.00274595017186
中国		1107		0.0107895721688
中有		1133		0.0144440028848
为了		1162		0.00188305244304
为什么		1165		0.000748670408031
为何		1166		0.00745244896179
为啥		1167		0.008988838041
主旋律		1200		0.046109365309
久久		1231		0.0191108567371
之前		1250		0.0031083107207
之后		1253		0.00377875944318
之地		1254		0.0215362857787
之类		1282		0.0104520851733
之间		1287		0.00824069905199
也好		1334		0.00599542531098
也许		1337		0.00736170682049
乱搞		1382		0.0165270026597
乱说		1389		0.0115232146353
了不起		1397		0.0118638513946
了解		1398		0.00698557790137
事实		1418		0.0235878851722
五个		1520		0.0163594318274
亨利		1579		0.0523140858746
人家		1665		0.00444609073133
人有		1690		0.040217275501
人物		1709		0.0145744410574
什么		1749		0.000141342827799
