term		index		tf-idf
一下		8		0.000791892293625
一个		16		0.0
一些		33		0.00327952026793
一分钟		58		0.0158704172498
一切		60		0.00447981830205
一句		83		0.00286266073971
一场		103		0.0963267462287
一堆		108		0.00874624725696
一天		115		0.05525824673
一定		126		0.00164937506521
一斤		178		0.057080853202
一次		218		0.00270844224959
一点		234		0.00146528611529
一生		244		0.0457911472439
一眼		261		0.0085797476955
一群		286		0.00442752092724
一脑		291		0.0158761007613
一般		296		0.00200466562453
一说		308		0.00986837873346
一起		312		0.000703852577806
一转眼		319		0.0246223480182
一连		325		0.0173498062065
一部		330		0.00211172684859
一集		338		0.0113769470449
一首		345		0.0263205433568
万万		376		0.428106399015
万恶		391		0.0131602716784
三年		445		0.00898081927839
三观		464		0.0183345002691
下载		575		0.0162616232997
下辈子		576		0.174474797939
不了		597		0.00304533153729
不会		605		0.00103003392313
不够		679		0.00666070946146
不想		739		0.00160930183852
不敢		761		0.00467828275201
不是		769		1.53683105441e-05
不有		774		0.0180124730196
不然		799		0.00424195555624
不爱		802		0.009041906512
不看		819		0.00317993582368
不知		820		0.0471248922868
不管		835		0.0355844671673
不能		851		0.00159250505587
不要		865		0.00199408520046
不要脸		868		0.00435894144283
不让		876		0.00475322571311
不过		899		0.000720525850629
不错		914		0.000414217913979
世界		974		0.00548188531694
东西		1002		0.00367190279098
两人		1019		0.00590122637242
两遍		1061		0.037188285002
两集		1065		0.012983836921
个人		1080		0.00756375305913
中国		1107		0.00247666728548
临时工		1153		0.0173498062065
临死前		1156		0.016304195553
为了		1162		0.00453852944772
为什么		1165		0.000103111086047
之一		1239		0.0242417263873
之中		1242		0.0118830792174
了不起		1397		0.0163395612926
事情		1421		0.00329216238447
产生		1577		0.0094317016359
亲和力		1600		0.0180124730196
人家		1665		0.0015308513568
人有		1690		0.0184631622063
人生		1714		0.00401870790406
什么		1749		6.14732421762e-05
什么样		1751		0.011959914707
从小		1788		0.00691238553723
仔仔		1800		0.0154931569209
他俩		1806		0.00603340838802
代替		1846		0.0109398585698
代言		1851		0.0137848794543
以为		1862		0.00123114352201
以前		1863		0.00241393591846
以后		1865		0.00199578990622
任意		1885		0.0151467420799
优酷		1919		0.00692603173223
会出		1926		0.0154931569209
会员		1928		0.0159618550552
伟大		1950		0.00634232513092
传说		1965		0.00631313136077
但是		2010		0.000265417509311
位置		2015		0.00780140437994
作弊		2090		0.0151467420799
你们		2101		0.0101262831633
你好		2108		0.00456868837347
佩服		2121		0.00488821329028
信心		2217		0.0133567846626
做人		2319		0.00734906263479
做广告		2328		0.0109398585698
偶像剧		2358		0.0140334708542
傻傻		2390		0.0109398585698
儿子		2421		0.0027627721826
兄台		2434		0.016304195553
全家		2525		0.0163395612926
关心		2654		0.00842054247109
关系		2663		0.00291936399338
关键时刻		2669		0.0131602716784
其他		2686		0.00198693580966
其它		2689		0.00821856802102
其实		2690		0.00204113514239
再长		2758		0.0317522015225
冬天		2821		0.00836898692807
冷血		2876		0.0123111740091
几万		2909		0.0444914703234
几个		2911		0.00137024910377
几秒		2963		0.0271290658206
出去		3008		0.0062269311583
出来		3032		0.000586114446116
分钟		3105		0.00865570799292
